model,landscape,replicate,fixed_site,data_split,pearson_r,r2,mse_loss,train_epochs
blstm,gb1,r1,1,T,-0.03875358456914196,-0.10546684265136719,0.052082219161093235,
blstm,gb1,r1,1,Y,-0.06691788578361724,-0.07664549350738525,0.35251752473413944,
blstm,gb1,r1,1,G,-0.005778236636056866,-0.08750808238983154,0.03019012976437807,
blstm,gb1,r1,1,I,-0.052679059716307375,-0.08584952354431152,0.2534244433045387,
blstm,gb1,r1,1,S,-0.038583154702655165,-0.07349205017089844,0.21238518506288528,
blstm,gb1,r1,1,L,-0.046265953090666945,-0.09070158004760742,0.05279797874391079,
blstm,gb1,r1,1,K,-0.03574385871137241,-0.07689809799194336,0.15111850760877132,
blstm,gb1,r1,1,M,-0.030669021335196334,-0.11037993431091309,0.046728589572012424,
blstm,gb1,r1,1,W,-0.09308098370269358,-0.0764319896697998,0.5688091702759266,
blstm,gb1,r1,1,V,-0.05626039783915138,-0.09099626541137695,0.21167752146720886,
blstm,gb1,r1,1,C,-0.06521749962475587,-0.11428642272949219,0.1321572493761778,
blstm,gb1,r1,1,P,0.029499792834109306,-0.10660374164581299,0.014011224498972297,
blstm,gb1,r1,1,A,-0.04049233043261877,-0.07292628288269043,0.2132906224578619,
blstm,gb1,r1,1,E,-0.03723174208416255,-0.12386453151702881,0.03131762077100575,
blstm,gb1,r1,1,H,-0.05003736664997138,-0.09123003482818604,0.29257896170020103,
blstm,gb1,r1,1,N,-0.02972400151688394,-0.07305467128753662,0.21891259774565697,
blstm,gb1,r1,1,Q,-0.0407885315174461,-0.09158158302307129,0.0970531590282917,
blstm,gb1,r1,2,train,-0.07582066521981945,-0.7762435674667358,0.00010785832273541018,
blstm,gb1,r1,2,F,-0.169528684064848,-0.08922696113586426,0.4596501737833023,
blstm,gb1,r1,2,R,-0.04507512741361064,-0.026715397834777832,0.0018964130176755134,
blstm,gb1,r1,2,Y,-0.1755172833731956,-0.04657900333404541,0.03236473072320223,
blstm,gb1,r1,2,G,-0.052731365572098454,-0.2749512195587158,0.704695962369442,
blstm,gb1,r1,2,I,-0.06673367166582445,-0.06181323528289795,0.0006158518081065267,
blstm,gb1,r1,2,S,-0.10546199175686954,-0.0163266658782959,0.019932532450184226,
blstm,gb1,r1,2,L,-0.2259318514519666,-0.09122633934020996,0.6081276535987854,
blstm,gb1,r1,2,K,-0.03703943240308338,-0.2776775360107422,0.00021861576351511758,
blstm,gb1,r1,2,M,-0.17921437802227302,-0.07304704189300537,0.21486868150532246,
blstm,gb1,r1,2,W,-0.007826149220056422,-0.005503535270690918,0.002675418756552972,
blstm,gb1,r1,2,D,0.0120554902457293,-2.6050455570220947,8.354843703273218e-05,
blstm,gb1,r1,2,V,-0.12430095552978848,-0.016504406929016113,0.007962754811160266,
blstm,gb1,r1,2,C,-0.24604078068270585,-0.12047982215881348,0.7127129435539246,
blstm,gb1,r1,2,P,-0.04030497278805768,-1.440171480178833,9.273110663343687e-05,
blstm,gb1,r1,2,A,-0.17378908634589507,-0.08512258529663086,0.4950828477740288,
blstm,gb1,r1,2,E,0.0037827707553419465,-0.14780569076538086,0.00035533269328880124,
blstm,gb1,r1,2,H,-0.027609555071771694,-0.2979954481124878,9.286769636673853e-05,
blstm,gb1,r1,2,N,-0.10167723412565222,-0.014357805252075195,0.003238299599615857,
blstm,gb1,r1,2,Q,-0.01131195093847659,-0.0879361629486084,0.0004243336843501311,
blstm,gb1,r1,3,train,-0.13712806531883892,-0.0027146339416503906,0.033978909865254536,
blstm,gb1,r1,3,F,-0.2168715947529118,-0.0027424097061157227,0.064437690860359,
blstm,gb1,r1,3,R,-0.18505563941986014,-53.19057846069336,0.0008082326676230878,
blstm,gb1,r1,3,T,-0.028053480139181408,-0.05459153652191162,0.22001994773745537,
blstm,gb1,r1,3,Y,-0.16418967017247682,-0.2329573631286621,0.003618294285843149,
blstm,gb1,r1,3,G,-0.004693057778025755,-0.1524505615234375,0.8261265456676483,
blstm,gb1,r1,3,I,-0.2119012695009288,-0.004116058349609375,0.028385349200107157,
blstm,gb1,r1,3,S,-0.18353392939664226,-0.021813035011291504,0.09291752241551876,
blstm,gb1,r1,3,L,-0.243579831179426,-0.007600545883178711,0.06405139883281663,
blstm,gb1,r1,3,K,-0.11392826167981629,-1.426337718963623,0.001232661452377215,
blstm,gb1,r1,3,M,-0.2860772036683238,-0.02721869945526123,0.157228235155344,
blstm,gb1,r1,3,W,-0.16178816732432766,-0.022064805030822754,0.012789339452865534,
blstm,gb1,r1,3,D,-0.13927171877983113,-0.07752680778503418,0.0018317182548344135,
blstm,gb1,r1,3,V,-0.10652432627439978,-0.029535531997680664,0.1674513453617692,
blstm,gb1,r1,3,C,-0.21890853353421846,-0.07271230220794678,0.3060048818588257,
blstm,gb1,r1,3,P,0.00936035506186661,-0.12665748596191406,0.00343789036560338,
blstm,gb1,r1,3,A,-0.21294598780000973,-0.13182854652404785,1.0572132468223572,
blstm,gb1,r1,3,E,-0.10053805234263313,-4.450521469116211,0.0011224509798921645,
blstm,gb1,r1,3,H,-0.11130442704823412,-0.10769033432006836,0.004621272863005288,
blstm,gb1,r1,3,Q,-0.1515705972882537,-0.1936495304107666,0.0029416216420941055,
blstm,gb1,r2,0,train,0.13394505710640478,-0.0022193193435668945,0.10817492380738258,
blstm,gb1,r2,0,F,0.1655053137013247,-0.033869028091430664,0.39793823659420013,
blstm,gb1,r2,0,R,0.09182235656258664,0.0011329054832458496,0.031729576643556356,
blstm,gb1,r2,0,T,0.11607018932485325,0.0009835362434387207,0.07156056072562933,
blstm,gb1,r2,0,Y,0.14844541504949227,-0.03409719467163086,0.31227729469537735,
blstm,gb1,r2,0,G,0.08801771054485077,-0.1667083501815796,0.005910961597692221,
blstm,gb1,r2,0,I,0.17743984030894178,-0.034336209297180176,0.29367151856422424,
blstm,gb1,r2,0,S,0.0973679307677352,0.0017279982566833496,0.03577258391305804,
blstm,gb1,r2,0,L,0.17423563237437897,-0.0457763671875,0.3787173107266426,
blstm,gb1,r2,0,K,0.0986302902698758,0.0028186440467834473,0.047557751182466745,
blstm,gb1,r2,0,M,0.1800283017415567,-0.03500247001647949,0.20084067806601524,
blstm,gb1,r2,0,W,0.11962515433155252,-0.049185872077941895,0.492273710668087,
blstm,gb1,r2,0,D,0.006828510124807924,-0.09486544132232666,0.008268812380265445,
blstm,gb1,r2,0,V,0.17899506338465687,-0.035895586013793945,0.32391851022839546,
blstm,gb1,r2,0,C,0.12820136303002538,-0.012914299964904785,0.1066206730902195,
blstm,gb1,r2,0,P,0.08666272794697447,-5.406899452209473,0.0013976050831843168,
blstm,gb1,r2,0,A,0.1442802285351501,-0.013253211975097656,0.20113655924797058,
blstm,gb1,r2,0,H,0.14187712106318973,-0.0003383159637451172,0.08286708686500788,
blstm,gb1,r2,0,N,0.06905835159978058,-0.05821633338928223,0.01018603635020554,
blstm,gb1,r2,0,Q,0.13983183301486013,0.0006976723670959473,0.07394099235534668,
blstm,gb1,r2,1,train,-0.10969944024647903,-0.00508427619934082,0.04746467527002096,
blstm,gb1,r2,1,F,-0.06511850660701546,-0.014353156089782715,0.17895080521702766,
blstm,gb1,r2,1,R,-0.11954092265556537,-0.02164626121520996,0.24349362775683403,
blstm,gb1,r2,1,Y,-0.06764261920836488,-0.027031421661376953,0.3364455522969365,
blstm,gb1,r2,1,G,-0.10364877055881312,-0.015950798988342285,0.028236725367605686,
blstm,gb1,r2,1,I,-0.12389909312719427,-0.026105642318725586,0.2397540733218193,
blstm,gb1,r2,1,S,-0.12655284123362703,-0.01803719997406006,0.20155972987413406,
blstm,gb1,r2,1,L,-0.09896639238383212,-0.0043201446533203125,0.04869592469185591,
blstm,gb1,r2,1,K,-0.1229645276734117,-0.012952446937561035,0.1423254795372486,
blstm,gb1,r2,1,M,-0.11481477379304536,-0.005348324775695801,0.0423987596295774,
blstm,gb1,r2,1,W,-0.07643082949029267,-0.033588409423828125,0.5468922182917595,
blstm,gb1,r2,1,D,-0.13737228343489538,-0.007439374923706055,0.08394678961485624,
blstm,gb1,r2,1,V,-0.12291409303205225,-0.02562081813812256,0.19917677342891693,
blstm,gb1,r2,1,C,-0.10621546535649662,-0.022032618522644043,0.12177541945129633,
blstm,gb1,r2,1,P,-0.10301979702027564,-0.06731390953063965,0.013534120400436223,
blstm,gb1,r2,1,A,-0.12053473016674654,-0.01870262622833252,0.2026931531727314,
blstm,gb1,r2,1,E,-0.11282027480774201,-0.00982654094696045,0.028257778380066156,
blstm,gb1,r2,1,H,-0.11584130285677197,-0.03130078315734863,0.2769815605133772,
blstm,gb1,r2,1,N,-0.12851990566676297,-0.018341898918151855,0.20788033679127693,
blstm,gb1,r2,1,Q,-0.11638915398616612,-0.00823962688446045,0.08998993644490838,
blstm,gb1,r2,2,train,-0.04088073132984507,-7.643876075744629,0.0006039817235432565,
blstm,gb1,r2,2,F,0.19237552139567193,-0.11460721492767334,0.47000549361109734,
blstm,gb1,r2,2,R,0.057671078025269606,-0.40212976932525635,0.0024953428946901113,
blstm,gb1,r2,2,T,0.06546094694527153,-8.942761421203613,0.0006097674777265638,
blstm,gb1,r2,2,Y,0.2444610964519627,-0.12835252285003662,0.03493851609528065,
blstm,gb1,r2,2,G,-0.07517106621510972,-0.3110685348510742,0.7247031480073929,
blstm,gb1,r2,2,I,0.13945275570302723,-1.2564165592193604,0.0011961385898757726,
blstm,gb1,r2,2,S,0.0915558941625596,-0.09443652629852295,0.02149841468781233,
blstm,gb1,r2,2,L,0.14771548959804726,-0.11491084098815918,0.6211094856262207,
blstm,gb1,r2,2,K,0.057038880094095745,-3.2622885704040527,0.000644957552140113,
blstm,gb1,r2,2,M,0.17910069389321848,-0.10210192203521729,0.22047699615359306,
blstm,gb1,r2,2,W,0.01735478408013358,-0.3793511390686035,0.0035595952649600804,
blstm,gb1,r2,2,D,-0.010877168781862068,-20.679561614990234,0.000502449125633575,
blstm,gb1,r2,2,V,0.19615086281708718,-0.1366567611694336,0.008910867385566235,
blstm,gb1,r2,2,C,0.225021521817796,-0.14376211166381836,0.7274964451789856,
blstm,gb1,r2,2,P,0.03862759266737603,-18.54391098022461,0.0007416164880851284,
blstm,gb1,r2,2,A,0.12594692995762147,-0.10519373416900635,0.5042853057384491,
blstm,gb1,r2,2,E,0.002261679334169542,-1.3536951541900635,0.0007586773135699332,
blstm,gb1,r2,2,N,0.1288373732547209,-0.27179837226867676,0.004108835506485775,
blstm,gb1,r2,2,Q,0.013600115998091803,-1.1916439533233643,0.000919105572393164,
blstm,gb1,r2,3,train,0.036039436806521774,-1.0956168174743652,0.000429717474617064,
blstm,gb1,r2,3,F,0.03932663814765114,-0.008899927139282227,0.06476310220023151,
blstm,gb1,r2,3,R,0.031086231104895112,-29.72549057006836,0.00045811693416908383,
blstm,gb1,r2,3,T,-0.13307717467778202,-0.07788479328155518,0.224808469414711,
blstm,gb1,r2,3,Y,0.04627201376456251,-0.002567768096923828,0.0029365455920924433,
blstm,gb1,r2,3,G,-0.1483610503663919,-0.15593242645263672,0.8286144286394119,
blstm,gb1,r2,3,I,0.04521809430677459,-0.0065288543701171875,0.028455112711526453,
blstm,gb1,r2,3,S,0.01663240969719526,-0.024691224098205566,0.09318104572594166,
blstm,gb1,r2,3,L,0.04390852238880394,-0.019300103187561035,0.06477768477634527,
blstm,gb1,r2,3,K,0.02048721412951035,-0.13334619998931885,0.0005573021880991291,
blstm,gb1,r2,3,M,0.05423867051440934,-0.03392148017883301,0.1582576259970665,
blstm,gb1,r2,3,W,0.028579960551616157,-0.004535794258117676,0.012543326469312888,
blstm,gb1,r2,3,D,-0.08299081470553382,-0.010152816772460938,0.0017171874642372131,
blstm,gb1,r2,3,V,-0.062236421043762036,-0.03682279586791992,0.1686318265274167,
blstm,gb1,r2,3,C,-0.011569106220999936,-0.0820469856262207,0.3086654990911484,
blstm,gb1,r2,3,P,-0.09416062045166654,-0.09983706474304199,0.0033589695813134313,
blstm,gb1,r2,3,A,0.02993297303827891,-0.1379467248916626,1.06292362511158,
blstm,gb1,r2,3,H,0.007406125620549722,-0.017954111099243164,0.0042269203113391995,
blstm,gb1,r2,3,N,0.013935867545983211,0.00015819072723388672,0.03387216042756336,
blstm,gb1,r2,3,Q,0.02363781316216082,-0.00031447410583496094,0.0024352028740395326,
blstm,gb1,r0,0,train,0.03437799019053189,-0.04057753086090088,0.037279216572642326,
blstm,gb1,r0,0,F,0.07670673040781306,-0.06900382041931152,0.41109464317560196,
blstm,gb1,r0,0,R,0.05857356640729239,-0.041098833084106445,0.03306469600647688,
blstm,gb1,r0,0,T,0.051428890848911224,-0.04249310493469238,0.07473224867135286,
blstm,gb1,r0,0,Y,0.09136943327652691,-0.07379388809204102,0.32408739626407623,
blstm,gb1,r0,0,G,0.05614954383925426,-0.05931580066680908,0.005376997112762183,
blstm,gb1,r0,0,I,0.07263953165807058,-0.07626128196716309,0.30547429621219635,
blstm,gb1,r0,0,L,0.09475637154501104,-0.08553051948547363,0.3929445967078209,
blstm,gb1,r0,0,K,0.05816650244303545,-0.03891420364379883,0.049545719753950834,
blstm,gb1,r0,0,M,0.07720818391699469,-0.08941042423248291,0.21124016121029854,
blstm,gb1,r0,0,W,0.12614945839499003,-0.08464634418487549,0.5087633207440376,
blstm,gb1,r0,0,D,0.01693264815621401,-0.037975311279296875,0.007706174030317925,
blstm,gb1,r0,0,V,0.07603375923471312,-0.07647514343261719,0.33649372309446335,
blstm,gb1,r0,0,C,0.08737462103189753,-0.07025754451751709,0.11263829655945301,
blstm,gb1,r0,0,P,0.013173802012687058,-0.7327940464019775,0.00036626170185627416,
blstm,gb1,r0,0,A,0.08157107881577996,-0.053052663803100586,0.20862199366092682,
blstm,gb1,r0,0,E,0.06673558743202657,-0.04399526119232178,0.11263221129775047,
blstm,gb1,r0,0,H,0.048967347951969886,-0.04871988296508789,0.08683756366372108,
blstm,gb1,r0,0,N,0.021760918378705307,-0.04784107208251953,0.010058158193714917,
blstm,gb1,r0,0,Q,0.07373915979178769,-0.04849588871002197,0.07755618076771498,
blstm,gb1,r0,1,train,-0.04123643877599514,-0.05623304843902588,0.25158971548080444,
blstm,gb1,r0,1,F,0.011474159254584393,-0.04938030242919922,0.1850677914917469,
blstm,gb1,r0,1,T,-0.04099056871998963,-0.05289888381958008,0.04966498911380768,
blstm,gb1,r0,1,Y,0.010096743660879204,-0.057653069496154785,0.34637634456157684,
blstm,gb1,r0,1,G,-0.034932264088660236,-0.031902313232421875,0.0286550410091877,
blstm,gb1,r0,1,I,-0.0499655987335581,-0.06463706493377686,0.24857813864946365,
blstm,gb1,r0,1,S,-0.0435499842968774,-0.05307126045227051,0.20839263871312141,
blstm,gb1,r0,1,L,-0.038702724393084864,-0.04483687877655029,0.0506259948015213,
blstm,gb1,r0,1,K,-0.0457356915416407,-0.05177509784698486,0.14766894280910492,
blstm,gb1,r0,1,M,-0.03627729481319697,-0.051276206970214844,0.04429374821484089,
blstm,gb1,r0,1,W,-0.009891156155983793,-0.05932652950286865,0.5600932911038399,
blstm,gb1,r0,1,D,-0.0517454620386707,-0.05023634433746338,0.0874737948179245,
blstm,gb1,r0,1,V,-0.0461168453506664,-0.0644996166229248,0.20661083608865738,
blstm,gb1,r0,1,C,-0.04105344943820377,-0.07717812061309814,0.12801693845540285,
