model,landscape,replicate,fixed_site,data_split,pearson_r,r2,mse_loss,train_epochs
cnn,k2,r5,3,E,-0.020302486428747102,-13.098138809204102,0.28689195215702057,
cnn,k2,r5,3,F,0.19309889948439263,-15.097251892089844,0.3227460905909538,
cnn,k2,r5,3,G,0.029157762342648164,-12.657754898071289,0.28585513681173325,
cnn,k2,r5,4,train,0.064585971254844,-17.26527976989746,0.37081684172153473,
cnn,k2,r5,4,D,0.059624367964586034,-16.724838256835938,0.35644861310720444,
cnn,k2,r5,4,C,0.05370902925085552,-15.297199249267578,0.3609545826911926,
cnn,k2,r5,4,E,-0.0195321225401901,-15.232778549194336,0.3219672217965126,
cnn,k2,r5,4,F,0.02133869526687171,-15.509435653686523,0.3344232738018036,
cnn,k2,r5,4,G,0.21222179805505204,-15.338424682617188,0.339433453977108,
cnn,k2,r5,5,train,0.031563928670676394,-21.755701065063477,0.4235713332891464,
cnn,k2,r5,5,D,-0.028743678500003922,-18.121274948120117,0.41283121705055237,
cnn,k2,r5,5,C,-0.03427129929910444,-21.645715713500977,0.4144614115357399,
cnn,k2,r5,5,E,0.10814473412203407,-18.674278259277344,0.42161525040864944,
cnn,k2,r5,5,F,0.04354934398468813,-18.3000545501709,0.43457773327827454,
cnn,k2,r5,5,G,-0.05884206102352196,-19.086271286010742,0.43153615295886993,
cnn,k2,r6,0,train,-0.06330690689528806,-14.962017059326172,0.32755105942487717,
cnn,k2,r6,0,D,0.03273688071922676,-11.255697250366211,0.2964501678943634,
cnn,k2,r6,0,C,-0.11296230430894472,-12.971096992492676,0.2991155982017517,
cnn,k2,r6,0,E,-0.021212224159523174,-14.293038368225098,0.32916632294654846,
cnn,k2,r6,0,F,0.07237894124674327,-12.660099029541016,0.2848137840628624,
cnn,k2,r6,0,G,-0.03272070876180555,-15.62479019165039,0.3163224682211876,
cnn,k2,r6,1,train,-0.08731427570294487,-9.572789192199707,0.22766944766044617,
cnn,k2,r6,1,D,-0.11318858421159372,-11.207085609436035,0.2391030117869377,
cnn,k2,r6,1,C,-0.01456647389848098,-10.809370994567871,0.2388993725180626,
cnn,k2,r6,1,E,-0.040658624362002294,-9.197224617004395,0.24267494305968285,
cnn,k2,r6,1,F,0.04204803500050158,-10.979453086853027,0.23894626274704933,
cnn,k2,r6,1,G,-0.06220403028242971,-9.529565811157227,0.23494059965014458,
cnn,k2,r6,2,train,0.02227246525674742,-13.668156623840332,0.3031522408127785,
cnn,k2,r6,2,D,0.06705364497228472,-13.281794548034668,0.28102151304483414,
cnn,k2,r6,2,C,0.00031667020723613604,-11.082977294921875,0.2673942297697067,
cnn,k2,r6,2,E,0.10241796140174075,-11.178555488586426,0.28537409752607346,
cnn,k2,r6,2,F,0.17506354030295768,-11.298918724060059,0.2758966460824013,
cnn,k2,r6,2,G,0.05468783239237529,-13.24519157409668,0.2678670175373554,
cnn,k2,r6,3,train,0.02540971374846257,-11.466902732849121,0.2673899084329605,
cnn,k2,r6,3,D,-0.00767068705418561,-12.142166137695312,0.2573576606810093,
cnn,k2,r6,3,C,0.06475595467478534,-10.662870407104492,0.23289059847593307,
cnn,k2,r6,3,E,0.027773517626673447,-9.248546600341797,0.23127881810069084,
cnn,k2,r6,3,F,0.01340854974369976,-9.209975242614746,0.23484913632273674,
cnn,k2,r6,3,G,0.037713500271642886,-12.006364822387695,0.2629181072115898,
cnn,k2,r6,4,train,0.09177495895419341,-17.498010635375977,0.42816586792469025,
cnn,k2,r6,4,D,0.07954679510639823,-18.846586227416992,0.4265928864479065,
cnn,k2,r6,4,C,0.019278090430790096,-20.077035903930664,0.4407573789358139,
cnn,k2,r6,4,E,-0.00041426952167211706,-21.133132934570312,0.4615681394934654,
cnn,k2,r6,4,F,0.07645172047141785,-20.29738998413086,0.43503306806087494,
cnn,k2,r6,4,G,0.005711456104979584,-21.021780014038086,0.4513031989336014,
cnn,k2,r6,5,train,-0.028026345621272597,-12.676843643188477,0.2860950753092766,
cnn,k2,r6,5,D,-0.09306095247329726,-11.111344337463379,0.27090273052453995,
cnn,k2,r6,5,C,-0.08538155707532302,-16.060277938842773,0.3557453975081444,
cnn,k2,r6,5,E,0.06715573536488328,-14.293500900268555,0.2738026902079582,
cnn,k2,r6,5,F,-0.10597334745068254,-13.122851371765137,0.2617403082549572,
cnn,k2,r6,5,G,-0.0501378346586987,-12.055891036987305,0.29855672270059586,
cnn,k2,r4,0,train,0.24703409384957786,-19.499818801879883,0.3276078626513481,
cnn,k2,r4,0,D,-0.09315054024292388,-14.804941177368164,0.28690101206302643,
cnn,k2,r4,0,C,-0.10613136333701889,-12.098753929138184,0.25567881390452385,
cnn,k2,r4,0,E,-0.09921702127074816,-12.351563453674316,0.2850552536547184,
cnn,k2,r4,0,F,0.07946962448242112,-12.711587905883789,0.24983657523989677,
cnn,k2,r4,0,G,-0.163730024597323,-10.33719253540039,0.2650448754429817,
cnn,k2,r4,1,train,0.11255156227091367,-13.8667573928833,0.2995154559612274,
cnn,k2,r4,1,D,-0.02578409228796663,-14.248651504516602,0.3216303288936615,
cnn,k2,r4,1,C,0.03823640468146006,-13.483624458312988,0.2861226797103882,
cnn,k2,r4,1,E,-0.09968459705442445,-15.735483169555664,0.33599797636270523,
cnn,k2,r4,1,F,0.12322012152347173,-13.549229621887207,0.2924320846796036,
cnn,k2,r4,1,G,0.05171818685454932,-16.025230407714844,0.30966830253601074,
cnn,k2,r4,2,train,-0.09016841444334478,-10.981682777404785,0.23813004791736603,
cnn,k2,r4,2,D,0.04347203977831274,-10.425849914550781,0.23832879960536957,
cnn,k2,r4,2,C,0.0618554690893528,-9.349637985229492,0.21342195942997932,
cnn,k2,r4,2,E,0.05704619341439976,-9.16126537322998,0.2144184522330761,
cnn,k2,r4,2,F,0.05852390342052105,-10.83230209350586,0.2250877544283867,
cnn,k2,r4,2,G,0.03350441097949397,-11.016947746276855,0.21612919121980667,
cnn,k2,r4,3,train,-0.008608797296075554,-14.015685081481934,0.2761416435241699,
cnn,k2,r4,3,D,-0.01631918624077322,-10.656168937683105,0.2196488007903099,
cnn,k2,r4,3,C,-0.07414222427242212,-13.874211311340332,0.2710394375026226,
cnn,k2,r4,3,E,0.018609829142278655,-11.850032806396484,0.2646292448043823,
cnn,k2,r4,3,F,0.003986706467131396,-9.528621673583984,0.22879749163985252,
cnn,k2,r4,3,G,0.04877971815413873,-11.014116287231445,0.24379856884479523,
cnn,k2,r4,4,train,0.026869603733397973,-15.147418975830078,0.3281093239784241,
cnn,k2,r4,4,D,-0.09143092119377716,-13.823841094970703,0.32934920489788055,
cnn,k2,r4,4,C,-0.11795976249755791,-16.87828254699707,0.3331291005015373,
cnn,k2,r4,4,E,-0.07942331446144602,-15.530548095703125,0.33901508897542953,
cnn,k2,r4,4,F,-0.07480046184750488,-15.769668579101562,0.3282935842871666,
cnn,k2,r4,4,G,-0.03155362727214439,-16.619325637817383,0.3264612779021263,
cnn,k2,r4,5,train,-0.024446078312941988,-6.4938063621521,0.15770552679896355,
cnn,k2,r4,5,D,-0.06180895076002513,-8.224685668945312,0.18781164661049843,
cnn,k2,r4,5,C,-0.019870688218535326,-10.0574312210083,0.17239858955144882,
cnn,k2,r4,5,E,-0.07499044719046988,-12.053088188171387,0.2238636501133442,
cnn,k2,r4,5,F,-0.059460979819693005,-6.291167736053467,0.1589742824435234,
cnn,k2,r4,5,G,0.0016969624598924815,-7.75991153717041,0.1726352833211422,
cnn,k3,r0,0,train,-0.01162730490430025,-19.95562744140625,0.40381748229265213,
cnn,k3,r0,0,D,-0.02243294464482952,-18.99880599975586,0.3743973970413208,
cnn,k3,r0,0,C,0.01309976065252777,-19.228225708007812,0.36969906836748123,
cnn,k3,r0,0,E,-0.05045883675971413,-20.257238388061523,0.3845723643898964,
cnn,k3,r0,0,F,-0.0315141491767561,-19.476654052734375,0.38406117260456085,
cnn,k3,r0,0,G,0.008259877332838367,-18.472354888916016,0.3803606629371643,
cnn,k3,r0,1,train,0.03200099021145819,-15.507730484008789,0.30935339629650116,
cnn,k3,r0,1,D,0.06245865792325678,-14.131036758422852,0.28977467119693756,
cnn,k3,r0,1,C,-0.008213096331681324,-14.856999397277832,0.3102702125906944,
cnn,k3,r0,1,E,0.019178155986603107,-16.35675048828125,0.3020547404885292,
cnn,k3,r0,1,F,-0.014429142554087782,-14.979290962219238,0.2891145497560501,
cnn,k3,r0,1,G,0.05253398826444822,-14.156636238098145,0.290764681994915,
cnn,k3,r0,2,train,0.010749705179100899,-10.521620750427246,0.23198621347546577,
cnn,k3,r0,2,D,-0.017825637884538725,-11.024036407470703,0.2178652063012123,
cnn,k3,r0,2,C,0.02691787022697456,-10.618422508239746,0.20250843465328217,
cnn,k3,r0,2,E,0.012505181638873153,-10.075472831726074,0.20858482643961906,
cnn,k3,r0,2,F,-0.04722348787212924,-10.9365873336792,0.21687043458223343,
cnn,k3,r0,2,G,-0.0336666539268147,-9.051444053649902,0.18985311686992645,
cnn,k3,r0,3,train,0.034600509457342526,-18.242626190185547,0.3656832054257393,
cnn,k3,r0,3,D,0.015076923292598216,-15.928434371948242,0.34298229217529297,
cnn,k3,r0,3,C,0.002947983881550098,-18.496353149414062,0.3432464003562927,
cnn,k3,r0,3,E,0.04205356550612775,-18.87120246887207,0.3469975143671036,
cnn,k3,r0,3,F,-0.018230051208543485,-16.85762596130371,0.3367769345641136,
cnn,k3,r0,3,G,0.024502521615956785,-17.37248992919922,0.3505830243229866,
cnn,k3,r0,4,train,0.009848251616352277,-16.150358200073242,0.30955158919095993,
cnn,k3,r0,4,D,0.07630192526703139,-15.603870391845703,0.31392843276262283,
cnn,k3,r0,4,C,0.040562499095912016,-15.165712356567383,0.3165323808789253,
cnn,k3,r0,4,E,-0.016059302948597143,-15.97690200805664,0.31596674770116806,
cnn,k3,r0,4,F,0.014395953480298873,-15.328325271606445,0.3129012733697891,
cnn,k3,r0,4,G,0.0055546396665488995,-15.35312271118164,0.29356950521469116,
cnn,k3,r0,5,train,-0.022553680995258674,-15.599298477172852,0.30769261717796326,
cnn,k3,r0,5,D,-7.183001070965034e-05,-15.12006950378418,0.30037587881088257,
cnn,k3,r0,5,C,0.050498983235956925,-14.030708312988281,0.2902621701359749,
cnn,k3,r0,5,E,0.017687011695954324,-15.122919082641602,0.29374827444553375,
cnn,k3,r0,5,F,-0.0038041189638382544,-14.873893737792969,0.30272745341062546,
cnn,k3,r0,5,G,0.006905718178625508,-14.462621688842773,0.28928227722644806,
cnn,k3,r5,0,train,-0.02003191528492998,-10.54664421081543,0.2398177608847618,
cnn,k3,r5,0,D,0.039178421205493086,-11.249356269836426,0.2300005815923214,
cnn,k3,r5,0,C,0.02873909483043935,-10.357911109924316,0.22480857372283936,
cnn,k3,r5,0,E,-0.024109703782374037,-9.836087226867676,0.21768532320857048,
cnn,k3,r5,0,F,0.007757530878181498,-9.930716514587402,0.22056780010461807,
cnn,k3,r5,0,G,0.009666380592077417,-10.508591651916504,0.22288746014237404,
cnn,k3,r5,1,train,-0.05477365504454035,-11.486235618591309,0.24483800306916237,
cnn,k3,r5,1,D,0.08932944862337061,-10.076197624206543,0.22942545637488365,
cnn,k3,r5,1,C,-0.04052301563830296,-11.894267082214355,0.24001627787947655,
cnn,k3,r5,1,E,-0.034910819789953855,-10.00695514678955,0.23458300903439522,
cnn,k3,r5,1,F,-0.008707624178394324,-10.974194526672363,0.23308075219392776,
cnn,k3,r5,1,G,0.0362878872920331,-11.055203437805176,0.2296666018664837,
cnn,k3,r5,2,train,0.007302220807450133,-11.120715141296387,0.24700765311717987,
cnn,k3,r5,2,D,0.05825464689037024,-12.414655685424805,0.25475339591503143,
cnn,k3,r5,2,C,0.038727842706550164,-12.14289379119873,0.27087993174791336,
cnn,k3,r5,2,E,0.009633614403641744,-11.42220401763916,0.24165155738592148,
cnn,k3,r5,2,F,0.010914281632940784,-12.088521003723145,0.25540026277303696,
cnn,k3,r5,2,G,0.011465437905339382,-12.749138832092285,0.2748248055577278,
cnn,k3,r5,3,train,0.005179830390028062,-16.374910354614258,0.34080687165260315,
cnn,k3,r5,3,D,0.03676488250601251,-14.443780899047852,0.31636641174554825,
cnn,k3,r5,3,C,-0.00030780650429068634,-16.63846778869629,0.34163299947977066,
cnn,k3,r5,3,E,0.019691717261169042,-17.36261749267578,0.3477127403020859,
cnn,k3,r5,3,F,0.003718000687679024,-15.701936721801758,0.32981252670288086,
cnn,k3,r5,3,G,0.04879698533205851,-15.408859252929688,0.3388970419764519,
cnn,k3,r5,4,train,0.016536909825250135,-16.481121063232422,0.3445032462477684,
cnn,k3,r5,4,D,-0.012364493398521137,-15.388458251953125,0.3140638992190361,
cnn,k3,r5,4,C,0.038393146855213,-15.349790573120117,0.3240271434187889,
cnn,k3,r5,4,E,0.0344661450659387,-13.9180326461792,0.29208673536777496,
cnn,k3,r5,4,F,0.003595149688533361,-15.828052520751953,0.32181961834430695,
cnn,k3,r5,4,G,-0.041670797173429586,-13.260032653808594,0.2926430478692055,
cnn,k3,r5,5,train,-0.0019629485455368023,-17.197696685791016,0.35244105756282806,
cnn,k3,r5,5,D,0.025605447282014415,-16.149677276611328,0.343621090054512,
cnn,k3,r5,5,C,-0.03808467143524402,-16.525907516479492,0.3382205292582512,
cnn,k3,r5,5,E,0.06525083559957837,-17.53695297241211,0.3693690076470375,
cnn,k3,r5,5,F,0.031572306218459856,-16.391727447509766,0.34905628859996796,
cnn,k3,r5,5,G,0.03892017992708671,-17.65102767944336,0.3666740730404854,
cnn,k3,r6,0,train,-0.0174885960729394,-21.521156311035156,0.4106811434030533,
cnn,k3,r6,0,D,0.020593988481059887,-21.319997787475586,0.40962638705968857,
cnn,k3,r6,0,C,0.008284243220116672,-23.125568389892578,0.41518499702215195,
cnn,k3,r6,0,E,0.014609326325628946,-21.96394920349121,0.3973018601536751,
cnn,k3,r6,0,F,0.030882723680999036,-21.42639923095703,0.41027258336544037,
cnn,k3,r6,0,G,0.035082919322197315,-22.698335647583008,0.41205526143312454,
cnn,k3,r6,1,train,-0.03341501630746832,-11.659672737121582,0.22733202204108238,
cnn,k3,r6,1,D,0.011473822648424337,-12.468130111694336,0.23347072675824165,
cnn,k3,r6,1,C,-0.028921262186705654,-11.76864242553711,0.22187159210443497,
cnn,k3,r6,1,E,-0.0273574286964679,-11.991464614868164,0.22429905831813812,
cnn,k3,r6,1,F,0.039483637922670844,-10.990499496459961,0.22240035235881805,
cnn,k3,r6,1,G,-0.05076529508068561,-12.034879684448242,0.23425571992993355,
cnn,k3,r6,2,train,0.02984939755279936,-12.734864234924316,0.2625960186123848,
cnn,k3,r6,2,D,-0.03958477880665745,-11.65904426574707,0.22559626400470734,
cnn,k3,r6,2,C,-0.021427653756497356,-14.465738296508789,0.2477424331009388,
cnn,k3,r6,2,E,-0.05965880783585231,-14.64876937866211,0.28744983673095703,
cnn,k3,r6,2,F,0.0470463823584748,-13.231468200683594,0.25539159774780273,
cnn,k3,r6,2,G,0.04196362426672534,-14.060567855834961,0.25792577862739563,
cnn,k3,r6,3,train,-0.008526213772226073,-16.255203247070312,0.3088193014264107,
cnn,k3,r6,3,D,0.022858730971067498,-16.47618865966797,0.2930654287338257,
cnn,k3,r6,3,C,-0.0028565058157989376,-15.935096740722656,0.30616888403892517,
cnn,k3,r6,3,E,0.0173297690873504,-15.606731414794922,0.3016764223575592,
cnn,k3,r6,3,F,-0.0619419111560342,-16.091270446777344,0.2937958464026451,
cnn,k3,r6,3,G,-0.024635610309617584,-14.943713188171387,0.29918191581964493,
cnn,k3,r6,4,train,0.006711183602892606,-20.584383010864258,0.37361397594213486,
cnn,k3,r6,4,D,-0.0006447674590712715,-20.214738845825195,0.3807067722082138,
cnn,k3,r6,4,C,0.015475897081848988,-20.202125549316406,0.37796781957149506,
cnn,k3,r6,4,E,-0.04303159519157873,-19.857715606689453,0.3699396625161171,
cnn,k3,r6,4,F,0.0013685583064895201,-19.443143844604492,0.37506482005119324,
cnn,k3,r6,4,G,-0.008306334398556547,-19.518798828125,0.35456324368715286,
cnn,k3,r6,5,train,-0.04031121734464538,-14.59302043914795,0.27472472935914993,
cnn,k3,r6,5,D,-0.014771911189992881,-13.613627433776855,0.25353002548217773,
cnn,k3,r6,5,C,0.0017404256160754583,-14.222583770751953,0.26649121195077896,
cnn,k3,r6,5,E,0.019105022807008792,-14.204257011413574,0.2700132355093956,
cnn,k3,r6,5,F,-0.04425701079869765,-13.773774147033691,0.258068785071373,
cnn,k3,r6,5,G,-0.021699924854127917,-12.939154624938965,0.2607048898935318,
cnn,k3,r4,0,train,0.04478089401606011,-16.918460845947266,0.345522977411747,
cnn,k3,r4,0,D,0.005504988998258575,-16.881561279296875,0.3628092631697655,
cnn,k3,r4,0,C,0.02716754550588457,-17.00166130065918,0.3556090369820595,
cnn,k3,r4,0,E,-0.011777389522599435,-16.771955490112305,0.3482126444578171,
cnn,k3,r4,0,F,0.01963165412503387,-16.122827529907227,0.31846290826797485,
cnn,k3,r4,0,G,0.02484822874601189,-15.60348129272461,0.3554810881614685,
cnn,k3,r4,1,train,0.02981810372979754,-17.55072784423828,0.36426636576652527,
cnn,k3,r4,1,D,0.027015378923120448,-15.817642211914062,0.3343885913491249,
cnn,k3,r4,1,C,0.03705939400084768,-17.835216522216797,0.3568011224269867,
cnn,k3,r4,1,E,0.022219613113926284,-17.523880004882812,0.3710967004299164,
cnn,k3,r4,1,F,-0.012994670879697079,-15.580968856811523,0.33985183387994766,
cnn,k3,r4,1,G,0.01979481651123438,-17.489625930786133,0.36622294783592224,
cnn,k3,r4,2,train,-0.030024488106739522,-13.392833709716797,0.2842570096254349,
cnn,k3,r4,2,D,-0.007535987275813061,-12.914225578308105,0.2684455141425133,
cnn,k3,r4,2,C,-0.018775266504814814,-13.824872016906738,0.28723983466625214,
cnn,k3,r4,2,E,-0.0013792614702037853,-12.89276123046875,0.2856880873441696,
cnn,k3,r4,2,F,0.05065339882548531,-12.538118362426758,0.26485711336135864,
cnn,k3,r4,2,G,0.019435870098626684,-12.506850242614746,0.26955364644527435,
cnn,k3,r4,3,train,-0.010584355305471999,-10.131271362304688,0.21880540624260902,
cnn,k3,r4,3,D,0.03405630481661359,-10.582069396972656,0.22974061593413353,
cnn,k3,r4,3,C,-0.05074452536717222,-10.178598403930664,0.23750710859894753,
cnn,k3,r4,3,E,0.04168518357828965,-10.688373565673828,0.22569331154227257,
cnn,k3,r4,3,F,0.017465728710892137,-11.052983283996582,0.23055141419172287,
cnn,k3,r4,3,G,-0.030119756474681514,-10.626105308532715,0.22462160512804985,
cnn,k3,r4,4,train,-0.005797756321898717,-17.179353713989258,0.3515748605132103,
cnn,k3,r4,4,D,-0.0272654616161927,-14.836504936218262,0.31975384801626205,
cnn,k3,r4,4,C,-0.015192745614791767,-15.327999114990234,0.3123115450143814,
cnn,k3,r4,4,E,-0.0038955868559137907,-14.675233840942383,0.32486651092767715,
cnn,k3,r4,4,F,0.016936162090355478,-16.738473892211914,0.3558025360107422,
cnn,k3,r4,4,G,-0.0180163525502528,-16.242822647094727,0.3273686170578003,
cnn,k3,r4,5,train,0.0644814394206567,-8.023940086364746,0.18550072982907295,
cnn,k3,r4,5,D,-0.0707716572697088,-8.7593355178833,0.19433852285146713,
cnn,k3,r4,5,C,-0.015278196843193398,-9.154593467712402,0.1982230395078659,
cnn,k3,r4,5,E,-0.022105587629350665,-7.86883544921875,0.1801355965435505,
cnn,k3,r4,5,F,0.01618934831681018,-8.487476348876953,0.18225903436541557,
cnn,k3,r4,5,G,0.007325209154348311,-9.157045364379883,0.19217488542199135,
cnn,k4,r0,0,train,0.013018909447646276,-12.946623802185059,0.2563175931572914,
cnn,k4,r0,0,D,0.03986800606261376,-12.99034595489502,0.2578286826610565,
cnn,k4,r0,0,C,-0.007380854021862282,-12.934955596923828,0.2580053433775902,
cnn,k4,r0,0,E,0.002674495120765563,-12.671387672424316,0.2585405856370926,
cnn,k4,r0,0,F,0.010502468272737264,-12.916768074035645,0.2481587529182434,
cnn,k4,r0,0,G,-0.01648676280425382,-13.569610595703125,0.2655629888176918,
cnn,k4,r0,1,train,-0.02658743161629462,-10.770654678344727,0.21817271038889885,
cnn,k4,r0,1,D,0.012044209651308257,-10.973410606384277,0.21619155630469322,
cnn,k4,r0,1,C,-0.030849830296480252,-10.53281021118164,0.2101086899638176,
cnn,k4,r0,1,E,-0.022731893039668938,-11.011070251464844,0.22238074243068695,
cnn,k4,r0,1,F,-0.008861938289845384,-10.759625434875488,0.2170037366449833,
cnn,k4,r0,1,G,0.006887825181296603,-10.585421562194824,0.21057503297924995,
cnn,k4,r0,2,train,0.013159972880554873,-13.861299514770508,0.27450209110975266,
cnn,k4,r0,2,D,0.011192595611616563,-15.162925720214844,0.3000008463859558,
cnn,k4,r0,2,C,0.0175879115335158,-14.715813636779785,0.28396568447351456,
cnn,k4,r0,2,E,-0.04549636646993793,-15.338008880615234,0.3009536787867546,
cnn,k4,r0,2,F,-0.004629673225077624,-14.45926570892334,0.28055795282125473,
cnn,k4,r0,2,G,-0.02641039716004279,-13.789938926696777,0.272256001830101,
cnn,k4,r0,3,train,-0.000573979732436114,-13.4000244140625,0.2667790949344635,
cnn,k4,r0,3,D,0.0016322245640236765,-13.881406784057617,0.26807790994644165,
cnn,k4,r0,3,C,0.01224642863555682,-13.174671173095703,0.2601585313677788,
cnn,k4,r0,3,E,0.016554546650445978,-13.669989585876465,0.26464973390102386,
cnn,k4,r0,3,F,0.0017662558775199955,-13.371384620666504,0.26343660056591034,
cnn,k4,r0,3,G,-0.026210395388029273,-12.753812789916992,0.26136232912540436,
cnn,k4,r0,4,train,-0.007871695175933224,-16.904220581054688,0.323177732527256,
cnn,k4,r0,4,D,-0.04124898294722082,-16.95454216003418,0.3272152245044708,
cnn,k4,r0,4,C,0.014553989028876058,-17.355714797973633,0.3443474918603897,
cnn,k4,r0,4,E,0.018074919662054406,-16.490175247192383,0.3150273561477661,
cnn,k4,r0,4,F,0.022911942148998055,-17.46678924560547,0.3358367308974266,
cnn,k4,r0,4,G,0.02579453131836429,-16.801105499267578,0.33562159538269043,
cnn,k4,r0,5,train,-0.01702187227500107,-9.424562454223633,0.18813184648752213,
cnn,k4,r0,5,D,-0.0014155773974665609,-9.00804615020752,0.18070342764258385,
cnn,k4,r0,5,C,-0.0024458267941659395,-8.859453201293945,0.18350252881646156,
cnn,k4,r0,5,E,0.012623047099402929,-9.969026565551758,0.1932404562830925,
cnn,k4,r0,5,F,-0.01263275007070186,-9.436668395996094,0.19431249797344208,
cnn,k4,r0,5,G,0.020411344495118694,-9.777454376220703,0.2059614323079586,
cnn,k4,r5,0,train,-0.03226796435426693,-17.019399642944336,0.36445070803165436,
cnn,k4,r5,0,D,0.017068728767869135,-16.23127555847168,0.3704894334077835,
cnn,k4,r5,0,C,0.04018810912287696,-16.54642105102539,0.3609183728694916,
cnn,k4,r5,0,E,-0.01949631744828345,-16.967832565307617,0.3729652538895607,
cnn,k4,r5,0,F,-0.020699679404325905,-15.68964958190918,0.34872470796108246,
cnn,k4,r5,0,G,0.011604572067612298,-15.972108840942383,0.35049088299274445,
cnn,k4,r5,1,train,-0.01665199436098752,-16.738449096679688,0.3658330738544464,
cnn,k4,r5,1,D,0.03765037750096093,-15.945194244384766,0.3536413684487343,
cnn,k4,r5,1,C,-0.0021427842062352598,-14.89655590057373,0.33110160380601883,
cnn,k4,r5,1,E,-0.0004238791408592846,-15.481706619262695,0.34804462641477585,
cnn,k4,r5,1,F,0.0010129525691652264,-16.246686935424805,0.3472512885928154,
cnn,k4,r5,1,G,-0.007078663644818128,-14.840316772460938,0.33410221338272095,
cnn,k4,r5,2,train,0.007282427776443834,-16.565061569213867,0.3633209615945816,
cnn,k4,r5,2,D,-0.010530572542572614,-14.690444946289062,0.3252531737089157,
cnn,k4,r5,2,C,-0.028227936737965975,-16.26748275756836,0.3500775769352913,
cnn,k4,r5,2,E,0.009137646188168258,-15.805471420288086,0.3514070063829422,
cnn,k4,r5,2,F,0.010197819559849108,-16.120878219604492,0.3587987422943115,
cnn,k4,r5,2,G,-0.032097330900614174,-14.125262260437012,0.31821542233228683,
cnn,k4,r5,3,train,0.022790814011473204,-10.801065444946289,0.2527911439538002,
cnn,k4,r5,3,D,0.001031828489796549,-10.753119468688965,0.23892078921198845,
cnn,k4,r5,3,C,0.006076931761161752,-10.853541374206543,0.24297931790351868,
cnn,k4,r5,3,E,-0.011855548526749193,-11.648947715759277,0.2617470994591713,
cnn,k4,r5,3,F,0.029549222529844238,-10.928531646728516,0.2516981326043606,
cnn,k4,r5,3,G,-0.0008433253670420138,-10.542189598083496,0.24218090996146202,
cnn,k4,r5,4,train,-0.01091057331813361,-13.046810150146484,0.29206483066082,
cnn,k4,r5,4,D,0.006745845334694467,-13.568413734436035,0.3072144314646721,
cnn,k4,r5,4,C,0.0224354058409674,-14.092672348022461,0.31756582111120224,
cnn,k4,r5,4,E,0.0026640163244526782,-13.568586349487305,0.30183199793100357,
cnn,k4,r5,4,F,-0.0011466550869663195,-13.78792953491211,0.3043818846344948,
cnn,k4,r5,4,G,0.0024469662002970516,-13.787224769592285,0.3066338151693344,
cnn,k4,r5,5,train,0.00011975557413079763,-15.874528884887695,0.354264959692955,
cnn,k4,r5,5,D,-0.008680136435309096,-16.56878089904785,0.3650645986199379,
cnn,k4,r5,5,C,0.003023937111844942,-15.964935302734375,0.35021501779556274,
cnn,k4,r5,5,E,0.034804009103429845,-16.29548454284668,0.3704865202307701,
cnn,k4,r5,5,F,0.011768041803253193,-16.27486228942871,0.36340466886758804,
cnn,k4,r5,5,G,-0.008240367781203073,-16.90084457397461,0.3558133691549301,
cnn,k4,r6,0,train,-0.0187884614615883,-8.512238502502441,0.18911956250667572,
cnn,k4,r6,0,D,0.010833389111349234,-8.491901397705078,0.18216025829315186,
cnn,k4,r6,0,C,-0.03363450980939564,-9.238072395324707,0.20731225609779358,
cnn,k4,r6,0,E,-0.02763469568489635,-9.482563018798828,0.20059839263558388,
cnn,k4,r6,0,F,-0.008941193984204565,-9.117039680480957,0.19908057153224945,
cnn,k4,r6,0,G,0.0019030067906522508,-8.882965087890625,0.1957641951739788,
cnn,k4,r6,1,train,0.007585174435415176,-12.404623985290527,0.2620697319507599,
cnn,k4,r6,1,D,-0.02485068816710756,-13.58454704284668,0.28996386379003525,
cnn,k4,r6,1,C,0.04680693476879594,-13.485360145568848,0.28153613954782486,
cnn,k4,r6,1,E,-0.01900236341321826,-13.619126319885254,0.2779744863510132,
cnn,k4,r6,1,F,0.021368543435495102,-14.008359909057617,0.2954880818724632,
cnn,k4,r6,1,G,-0.026468816507989157,-12.402534484863281,0.27379951626062393,
cnn,k4,r6,2,train,-0.003685354692875009,-9.491003036499023,0.20706262066960335,
cnn,k4,r6,2,D,0.02447748731810173,-9.848088264465332,0.21512138843536377,
cnn,k4,r6,2,C,-0.052593865940410864,-10.472912788391113,0.2212395742535591,
cnn,k4,r6,2,E,-0.01809154535364388,-10.721654891967773,0.22516229003667831,
cnn,k4,r6,2,F,0.007731630981070325,-10.43198299407959,0.22093132883310318,
cnn,k4,r6,2,G,-0.016111345543077693,-9.254194259643555,0.2111523114144802,
cnn,k4,r6,3,train,-0.047425881881176135,-11.742283821105957,0.2508244141936302,
cnn,k4,r6,3,D,-0.0028041497192641263,-11.87275505065918,0.2598685622215271,
cnn,k4,r6,3,C,-0.011297080902399476,-11.295328140258789,0.24558141827583313,
cnn,k4,r6,3,E,-0.008783922289034872,-11.182334899902344,0.23989064618945122,
cnn,k4,r6,3,F,0.06256985141365057,-11.444032669067383,0.23902404680848122,
cnn,k4,r6,3,G,0.0604052324427205,-12.095211029052734,0.25479625910520554,
cnn,k4,r6,4,train,0.027744210128147095,-17.067365646362305,0.3512057885527611,
