model,landscape,replicate,fixed_site,data_split,pearson_r,r2,mse_loss,train_epochs
cnn,k0,r6,1,E,0.942257327064367,0.5808495283126831,0.007226174289826304,
cnn,k0,r6,1,D,0.7522642619077131,-0.10708355903625488,0.019341019447892904,
cnn,k0,r6,2,train,0.9997919027172196,0.9995532035827637,7.942907814140199e-06,
cnn,k0,r6,2,F,0.9550526588243442,-0.10256898403167725,0.019787034019827843,
cnn,k0,r6,2,C,0.943785852361594,-2.8144516944885254,0.06795277073979378,
cnn,k0,r6,2,G,0.9498160705028295,-2.262092351913452,0.058259070850908756,
cnn,k0,r6,2,E,0.9354186918278925,0.563048243522644,0.0077779554994776845,
cnn,k0,r6,2,D,0.9245897376073859,-3.3475794792175293,0.07738933339715004,
cnn,k0,r6,3,train,0.9998685702588249,0.9996740818023682,5.868754101356899e-06,
cnn,k0,r6,3,F,0.9220420528722699,0.63121497631073,0.0066500535467639565,
cnn,k0,r6,3,C,0.9254104768359577,-1.1626896858215332,0.03895184863358736,
cnn,k0,r6,3,G,0.8633841417184656,0.5245097875595093,0.008577513042837381,
cnn,k0,r6,3,E,0.9410748049834393,-0.0997934341430664,0.01981807081028819,
cnn,k0,r6,3,D,0.8900920854847489,-1.8818819522857666,0.05191531032323837,
cnn,k0,r6,4,train,0.9998776258264702,0.9996840357780457,6.082564254938916e-06,
cnn,k0,r6,4,F,0.9791230500631429,0.15119695663452148,0.0163220320828259,
cnn,k0,r6,4,C,0.9705189490630832,-2.15492844581604,0.060666922479867935,
cnn,k0,r6,4,G,0.9779624830527655,-1.210852861404419,0.04252851754426956,
cnn,k0,r6,4,E,0.9688627727175773,-0.9234700202941895,0.03699131030589342,
cnn,k0,r6,4,D,0.9721310251569852,-3.231614589691162,0.08139169216156006,
cnn,k0,r6,5,train,0.9998587455374213,0.9997155666351318,6.020361070113722e-06,
cnn,k0,r6,5,F,0.9272503003018978,0.8229031562805176,0.0037557969917543232,
cnn,k0,r6,5,C,0.8535496217652592,0.6910459995269775,0.00654777861200273,
cnn,k0,r6,5,G,0.8791057988632733,0.7719587683677673,0.004833740997128189,
cnn,k0,r6,5,E,0.916599762305959,0.7899638414382935,0.004450833657756448,
cnn,k0,r6,5,D,0.8641929589264126,0.5940136909484863,0.008609757758677006,
cnn,k0,r4,0,train,0.9994999370815141,0.9989597797393799,1.8134701804228825e-05,
cnn,k0,r4,0,F,0.9269573673596779,0.7505301237106323,0.004456358845345676,
cnn,k0,r4,0,C,0.9471515477490802,0.625512421131134,0.006544868461787701,
cnn,k0,r4,0,G,0.9493123054947388,0.42290937900543213,0.00999123533256352,
cnn,k0,r4,0,E,0.9607521624416049,0.9060090780258179,0.0016449913091491908,
cnn,k0,r4,0,D,0.9434256256231102,0.6880375146865845,0.005531572795007378,
cnn,k0,r4,1,train,0.9998748685349663,0.9997490048408508,4.369956855043711e-06,
cnn,k0,r4,1,F,0.9614431227068373,-0.8501878976821899,0.03135900106281042,
cnn,k0,r4,1,C,0.971644937301189,-1.784299373626709,0.04696985427290201,
cnn,k0,r4,1,G,0.9809994001948554,0.5097192525863647,0.008219249197281897,
cnn,k0,r4,1,E,0.9660594233392765,0.5919249057769775,0.006791100429836661,
