model,landscape,replicate,train position,data_split,pearson_r,r2,mse_loss,train_epochs
blstm,k3,r5,1,G,0.05965806290285797,-0.8059767484664917,0.03472075238823891,
blstm,k3,r5,1,F,0.07975621546188161,-0.8158450126647949,0.03524850122630596,
blstm,k3,r5,1,C,0.0714182807126651,-0.8599103689193726,0.034552162047475576,
blstm,k3,r5,1,E,0.09440364130117002,-0.697262167930603,0.036268568597733974,
blstm,k3,r5,1,D,0.08219066723829915,-0.7074341773986816,0.03531745355576277,
blstm,k3,r5,2,train,0.7765070979126796,0.602582573890686,0.008078271755948663,
blstm,k3,r5,2,G,0.33409533986275797,-0.1467527151107788,0.022861907724291086,
blstm,k3,r5,2,F,0.25331812703993317,-0.2644108533859253,0.024574308190494776,
blstm,k3,r5,2,C,0.271275312540336,-0.2265913486480713,0.025060225278139114,
blstm,k3,r5,2,E,0.28635986811937475,-0.23152565956115723,0.02384377457201481,
blstm,k3,r5,2,D,0.2796894803926022,-0.33720719814300537,0.02534345630556345,
blstm,k3,r5,3,train,0.8030846906839553,0.6447179317474365,0.006956033990718424,
blstm,k3,r5,3,G,0.24109387960489015,-0.20603227615356445,0.024774345103651285,
blstm,k3,r5,3,F,0.2703009815036026,-0.2206883430480957,0.024081442039459944,
blstm,k3,r5,3,C,0.227416891171921,-0.339175820350647,0.025733064394444227,
blstm,k3,r5,3,E,0.22393439248717373,-0.28289008140563965,0.024115390609949827,
blstm,k3,r5,3,D,0.27305430975398254,-0.20383083820343018,0.0246710991486907,
blstm,k3,r5,4,train,0.9427725359174209,0.8887816071510315,0.0022076270543038845,
blstm,k3,r5,4,G,0.12112505515026295,-0.8976213932037354,0.038848379626870155,
blstm,k3,r5,4,F,0.049229083731223505,-1.092989206314087,0.039714716374874115,
blstm,k3,r5,4,C,0.16769478147230732,-0.7924143075942993,0.03561421390622854,
blstm,k3,r5,4,E,0.1622665708302118,-0.7942413091659546,0.03528164513409138,
blstm,k3,r5,4,D,0.14736433768515736,-1.200183629989624,0.04230895359069109,
blstm,k3,r5,5,train,0.968021368165638,0.9368613362312317,0.0012313612969592214,
blstm,k3,r5,5,G,0.2291910895730247,-1.932319164276123,0.057693300768733025,
blstm,k3,r5,5,F,0.1551266333351896,-3.575562000274658,0.09208069741725922,
blstm,k3,r5,5,C,0.21219689320173202,-6.045600414276123,0.1362406723201275,
blstm,k3,r5,5,E,0.1788792468499043,-5.477219104766846,0.12962927483022213,
blstm,k3,r5,5,D,0.14577119692811202,-2.5659797191619873,0.07199924252927303,
blstm,k4,r0,0,train,0.18180090505307692,0.03073728084564209,0.01777263032272458,
blstm,k4,r0,0,G,-0.0008746100408989488,-0.0837852954864502,0.019833380356431007,
blstm,k4,r0,0,F,-0.007858672652795662,-0.06651031970977783,0.019014904741197824,
blstm,k4,r0,0,C,0.016623769499569896,-0.06122636795043945,0.019613591488450766,
blstm,k4,r0,0,E,0.012702018829887307,-0.10685300827026367,0.02083951886743307,
blstm,k4,r0,0,D,-0.009770942877584843,-0.045941829681396484,0.019246998708695173,
blstm,k4,r0,1,train,0.38079987270113963,0.14220821857452393,0.01591006270609796,
blstm,k4,r0,1,G,-0.028364761371550112,-0.2041928768157959,0.022013120353221893,
blstm,k4,r0,1,F,0.020472612117513778,-0.10892128944396973,0.02056192047894001,
blstm,k4,r0,1,C,0.021782838493788814,-0.15645575523376465,0.02108295587822795,
blstm,k4,r0,1,E,0.006474287336279971,-0.09632754325866699,0.02029607305303216,
blstm,k4,r0,1,D,-0.006518506152837444,-0.13193845748901367,0.02043678192421794,
blstm,k4,r0,2,train,0.05117106383858516,0.0011355876922607422,0.018461966421455145,
blstm,k4,r0,2,G,0.005426589696422655,-0.005026698112487793,0.01848341291770339,
blstm,k4,r0,2,F,0.011261288755407772,-0.0039299726486206055,0.018287915736436844,
blstm,k4,r0,2,C,0.013971276285935863,-0.0074814558029174805,0.01818734547123313,
blstm,k4,r0,2,E,0.0095635293085361,-0.004078865051269531,0.018470187671482563,
blstm,k4,r0,2,D,0.014767728584954898,-0.003378152847290039,0.018636059947311878,
blstm,k4,r0,3,train,0.08197847421222754,0.004350602626800537,0.018379241228103638,
blstm,k4,r0,3,G,0.005716552687697191,-0.023364901542663574,0.019378460478037596,
blstm,k4,r0,3,F,0.0062589632982474885,-0.02285921573638916,0.018728306982666254,
blstm,k4,r0,3,C,0.004310388115902508,-0.015168905258178711,0.0186045179143548,
blstm,k4,r0,3,E,-0.009864611342596863,-0.019425034523010254,0.018440942279994488,
blstm,k4,r0,3,D,0.048616491856053615,-0.001843094825744629,0.01803205255419016,
blstm,k4,r0,4,train,0.12930916618082822,0.015284597873687744,0.017764375545084476,
blstm,k4,r0,4,G,-0.037498748491375355,-0.02574312686920166,0.01933109760284424,
blstm,k4,r0,4,F,0.012077988954523056,-0.009078025817871094,0.01830882765352726,
blstm,k4,r0,4,C,-0.042947276630028064,-0.023163676261901855,0.019281385000795126,
blstm,k4,r0,4,E,0.005675673191562258,-0.009011983871459961,0.01815914874896407,
blstm,k4,r0,4,D,0.015150710976437054,-0.011327743530273438,0.01848869863897562,
blstm,k4,r0,5,train,0.054321058576844994,0.0020395517349243164,0.018020728137344122,
blstm,k4,r0,5,G,0.045408096229629824,-0.09502756595611572,0.0209834398701787,
blstm,k4,r0,5,F,0.00274494201549369,-0.04902482032775879,0.019595343619585037,
blstm,k4,r0,5,C,-0.015407510454575668,-0.039612531661987305,0.019334085751324892,
blstm,k4,r0,5,E,-0.001136974784164968,-0.043996453285217285,0.018349649850279093,
blstm,k4,r0,5,D,-0.01734393472597312,-0.14797496795654297,0.020692417863756418,
blstm,k4,r3,0,train,0.07385814919735267,0.0035943984985351562,0.019839379005134106,
blstm,k4,r3,0,G,0.01544833985121219,-0.0028525590896606445,0.01951286569237709,
blstm,k4,r3,0,F,0.036594079333825635,0.0007340908050537109,0.019351724535226822,
blstm,k4,r3,0,C,0.006961655026441596,-0.0029404163360595703,0.018965536262840033,
blstm,k4,r3,0,E,0.012555097997096754,-0.0063288211822509766,0.01967530883848667,
blstm,k4,r3,0,D,0.010586251433138294,-0.0034290552139282227,0.019548121839761734,
blstm,k4,r3,1,train,0.05132201585203067,-0.0005127191543579102,0.019267404917627573,
blstm,k4,r3,1,G,0.02556614435468285,-0.002827882766723633,0.019935574382543564,
blstm,k4,r3,1,F,-0.01781044871738635,-0.010816097259521484,0.019458009395748377,
blstm,k4,r3,1,C,0.03581815671732591,-0.003255486488342285,0.0192144145257771,
blstm,k4,r3,1,E,0.0036442796585980375,-0.009357094764709473,0.01945204148069024,
blstm,k4,r3,1,D,0.016274804660539877,-0.004528164863586426,0.01993428496643901,
blstm,k4,r3,2,train,0.059036677795409886,0.002482295036315918,0.019440689589828253,
blstm,k4,r3,2,G,0.02317374776036396,-0.0021924972534179688,0.019662889186292887,
blstm,k4,r3,2,F,-0.004543964126338951,-0.00627446174621582,0.01983879366889596,
blstm,k4,r3,2,C,0.02753649244712464,-0.0028113126754760742,0.019527969416230917,
blstm,k4,r3,2,E,0.003291747509946208,-0.005183100700378418,0.01923347543925047,
blstm,k4,r3,2,D,0.013774977831989221,-0.0035175085067749023,0.019196709152311087,
blstm,k4,r3,3,train,0.14332625718958308,0.01406770944595337,0.018636054825037718,
blstm,k4,r3,3,G,0.012960917026946905,-0.07079434394836426,0.021448328159749508,
blstm,k4,r3,3,F,-0.036819993899220194,-0.038280487060546875,0.01974395290017128,
blstm,k4,r3,3,C,0.02360315086309339,-0.014621257781982422,0.020281505770981312,
blstm,k4,r3,3,E,0.010223728594441803,-0.057297706604003906,0.020256930962204933,
blstm,k4,r3,3,D,-0.011244895746828298,-0.034282803535461426,0.02014768635854125,
blstm,k4,r3,4,train,0.24857644147500602,0.060665011405944824,0.01826193416491151,
blstm,k4,r3,4,G,0.00639660555615279,-0.0456538200378418,0.0210227076895535,
blstm,k4,r3,4,F,0.008612701778068388,-0.03656423091888428,0.020103985909372568,
blstm,k4,r3,4,C,0.009225921420283445,-0.044588327407836914,0.019639108795672655,
blstm,k4,r3,4,E,-0.00013918517004052333,-0.03832364082336426,0.020339045207947493,
blstm,k4,r3,4,D,-0.012481443262956249,-0.06158411502838135,0.020480622071772814,
blstm,k4,r3,5,train,0.039312771329307994,0.0015007257461547852,0.019826925825327635,
blstm,k4,r3,5,G,0.006449437676710801,-0.15764033794403076,0.02150125615298748,
blstm,k4,r3,5,F,-0.012818885191664409,-0.16454613208770752,0.022473495919257402,
blstm,k4,r3,5,C,0.02678952179838956,-0.06497311592102051,0.021033769473433495,
blstm,k4,r3,5,E,0.004392545721915164,-0.34052467346191406,0.025796208530664444,
blstm,k4,r3,5,D,0.04726582382304227,-0.4298337697982788,0.028460572008043528,
blstm,k4,r1,0,train,0.559971048350238,0.31220299005508423,0.012764583807438612,
blstm,k4,r1,0,G,0.008309035532380715,-0.6218715906143188,0.029564911033958197,
blstm,k4,r1,0,F,-0.018899558578052145,-0.4428783655166626,0.02665860392153263,
blstm,k4,r1,0,C,0.010199900540733942,-0.3865774869918823,0.025693003553897142,
blstm,k4,r1,0,E,-0.026254224466059628,-0.6079570055007935,0.028684956021606922,
blstm,k4,r1,0,D,0.0368744260964089,-0.6975722312927246,0.030419787392020226,
blstm,k4,r1,1,train,0.43951272077979064,0.18905115127563477,0.01500745746307075,
blstm,k4,r1,1,G,0.03631764806870352,-0.20288431644439697,0.021212137304246426,
blstm,k4,r1,1,F,0.009839229404484034,-0.20284545421600342,0.022178203333169222,
blstm,k4,r1,1,C,-0.0036072755674727564,-0.22718513011932373,0.02278720634058118,
blstm,k4,r1,1,E,0.004087762952562857,-0.17296075820922852,0.021186824422329664,
blstm,k4,r1,1,D,0.022472288480403724,-0.12822306156158447,0.021433081477880478,
blstm,k4,r1,2,train,0.08813839691106029,3.463029861450195e-05,0.01836157776415348,
blstm,k4,r1,2,G,0.02539108747401811,-0.015069127082824707,0.01792689086869359,
blstm,k4,r1,2,F,0.02710598048325652,-0.01792621612548828,0.019109530374407768,
blstm,k4,r1,2,C,-0.010378770040187169,-0.025794267654418945,0.01895805634558201,
blstm,k4,r1,2,E,0.012474075738032164,-0.008093476295471191,0.01842497196048498,
blstm,k4,r1,2,D,0.016678568463161625,-0.009005546569824219,0.01865252200514078,
blstm,k4,r1,3,train,0.07284122737376197,0.0032715797424316406,0.017715778201818466,
blstm,k4,r1,3,G,0.027301943613060153,-0.006998300552368164,0.018388953991234303,
blstm,k4,r1,3,F,0.03143665250955774,-0.007407784461975098,0.01917494833469391,
blstm,k4,r1,3,C,0.006433252573732062,-0.014283537864685059,0.018472690600901842,
blstm,k4,r1,3,E,0.010286463921326927,-0.012053489685058594,0.01885573798790574,
blstm,k4,r1,3,D,-0.01634391939340407,-0.036377668380737305,0.018717524129897356,
blstm,k4,r1,4,train,0.054617557510943104,0.001037299633026123,0.018643061630427837,
blstm,k4,r1,4,G,0.035019252235670484,-0.014992475509643555,0.018751705531030893,
blstm,k4,r1,4,F,0.010403829595757218,-0.006468653678894043,0.018324429634958506,
blstm,k4,r1,4,C,-0.00966411234406317,-0.011328339576721191,0.018691012170165777,
blstm,k4,r1,4,E,0.04810125969289025,0.0014885663986206055,0.01808513794094324,
blstm,k4,r1,4,D,0.026419808439576586,-0.01740729808807373,0.018426495138555765,
blstm,k4,r1,5,train,0.0667874077466355,-0.0041599273681640625,0.018780629616230726,
blstm,k4,r1,5,G,0.020933349013645658,-0.08680224418640137,0.020242656115442514,
blstm,k4,r1,5,F,0.01204312116564038,-0.170745849609375,0.02127954736351967,
blstm,k4,r1,5,C,0.013353099974348748,-0.24085593223571777,0.022933924570679665,
blstm,k4,r1,5,E,-0.005475643571372091,-0.04582345485687256,0.019145448692142963,
blstm,k4,r1,5,D,0.10421283704031661,-0.06617069244384766,0.018941905815154314,
blstm,k4,r7,0,train,0.014334420272314241,-0.00259244441986084,0.01826205523684621,
blstm,k4,r7,0,G,0.014029723705451191,-0.007642388343811035,0.01909041963517666,
blstm,k4,r7,0,F,-0.025850218964637683,-0.008189082145690918,0.01936879800632596,
blstm,k4,r7,0,C,0.020750907650553853,-0.0043065547943115234,0.018795499112457037,
blstm,k4,r7,0,E,-0.011360189183567071,-0.009976029396057129,0.018709351774305105,
blstm,k4,r7,0,D,-0.014013206275585943,-0.008546590805053711,0.01873257663100958,
blstm,k4,r7,1,train,0.06772801557503305,0.0043961405754089355,0.018357389140874147,
blstm,k4,r7,1,G,-0.02757418933724587,-0.010050177574157715,0.018485770095139742,
blstm,k4,r7,1,F,-0.03439253756982774,-0.010128974914550781,0.019072025548666716,
blstm,k4,r7,1,C,-0.0009463639303063237,-0.011692404747009277,0.01913591707125306,
blstm,k4,r7,1,E,0.05192905751568899,-0.00012087821960449219,0.018984390422701836,
blstm,k4,r7,1,D,-0.014221757196184903,-0.006714344024658203,0.018984846770763397,
blstm,k4,r7,2,train,0.06054978700122926,0.0022159218788146973,0.018282234203070402,
blstm,k4,r7,2,G,0.0016173035699074134,-0.018030524253845215,0.018961832858622074,
blstm,k4,r7,2,F,0.03767528237197393,-0.006532430648803711,0.019272995181381702,
blstm,k4,r7,2,C,0.009901617607567026,-0.019205451011657715,0.019009112380445004,
blstm,k4,r7,2,E,-0.0162468349328162,-0.0306776762008667,0.019255117513239384,
blstm,k4,r7,2,D,0.010022644832093352,-0.008338570594787598,0.018999011255800724,
blstm,k4,r7,3,train,0.2757013779918319,0.07515281438827515,0.017608399502933025,
blstm,k4,r7,3,G,0.025736914156942847,-0.13268661499023438,0.021394385490566492,
blstm,k4,r7,3,F,-0.03000414952992316,-0.15162181854248047,0.022176637314260006,
blstm,k4,r7,3,C,-0.004307228761645909,-0.12420368194580078,0.02010368136689067,
blstm,k4,r7,3,E,0.010279348043063186,-0.3542940616607666,0.0250610476359725,
blstm,k4,r7,3,D,0.032775445591596605,-0.12152934074401855,0.020927660167217255,
blstm,k4,r7,4,train,0.09477512157050372,0.0061334967613220215,0.019175208639353514,
blstm,k4,r7,4,G,-0.024558574755179974,-0.03378593921661377,0.018715623300522566,
blstm,k4,r7,4,F,0.0027318534961023044,-0.023891329765319824,0.01874915650114417,
blstm,k4,r7,4,C,-0.024169062871566616,-0.03731179237365723,0.01943419734016061,
blstm,k4,r7,4,E,-0.006956295195703066,-0.013725996017456055,0.01913610752671957,
blstm,k4,r7,4,D,-0.003035166968086228,-0.01436305046081543,0.019334157463163137,
blstm,k4,r7,5,train,0.09998971368579501,0.006614625453948975,0.019550516735762358,
blstm,k4,r7,5,G,-0.012885643144721348,-0.05119335651397705,0.019331279676407576,
blstm,k4,r7,5,F,-0.021196174070627016,-0.04018211364746094,0.019458834547549486,
blstm,k4,r7,5,C,-0.012055918854793846,-0.3834409713745117,0.02543199248611927,
blstm,k4,r7,5,E,-0.02026964663990416,-0.3534756898880005,0.02551363129168749,
blstm,k4,r7,5,D,0.019572100630621536,-0.14000070095062256,0.0210515926592052,
blstm,k4,r2,0,train,0.06786044470757169,0.001847684383392334,0.01848526205867529,
blstm,k4,r2,0,G,0.04242864867497165,0.0007607340812683105,0.018517734482884407,
blstm,k4,r2,0,F,0.0010323089879426678,-0.005381226539611816,0.01918586902320385,
blstm,k4,r2,0,C,0.010666942668397517,-0.0057801008224487305,0.018878030125051737,
blstm,k4,r2,0,E,-0.006859748343311489,-0.013364791870117188,0.018826108891516924,
blstm,k4,r2,0,D,0.020329463914986023,-0.0032438039779663086,0.018886607140302658,
blstm,k4,r2,1,train,0.16431037824545025,0.02666383981704712,0.0174428285099566,
blstm,k4,r2,1,G,0.02654591986879029,-0.01895129680633545,0.018822450190782547,
blstm,k4,r2,1,F,0.025539407284267623,-0.01238107681274414,0.019364483654499054,
blstm,k4,r2,1,C,0.0059903279032484935,-0.02856159210205078,0.018846910446882248,
blstm,k4,r2,1,E,-0.015031124951694619,-0.026419520378112793,0.019933495204895735,
blstm,k4,r2,1,D,0.0019234158185365974,-0.018798232078552246,0.019289346877485514,
blstm,k4,r2,2,train,0.5702341615959163,0.3107949495315552,0.013077810872346163,
blstm,k4,r2,2,G,0.004145777617848734,-0.39763879776000977,0.026078202296048403,
blstm,k4,r2,2,F,0.03486109157162037,-0.39792966842651367,0.025463332422077656,
blstm,k4,r2,2,C,0.0034601496441659108,-0.5160192251205444,0.028236929792910814,
blstm,k4,r2,2,E,-0.031228914186327006,-0.42320895195007324,0.026746942661702633,
blstm,k4,r2,2,D,0.008586490407582553,-0.3733445405960083,0.025660675950348377,
blstm,k4,r2,3,train,0.1024911808110307,0.006969094276428223,0.018814606592059135,
blstm,k4,r2,3,G,0.007797210416677913,-0.007920145988464355,0.01923733437433839,
blstm,k4,r2,3,F,-0.019206522116324343,-0.013585805892944336,0.019235135056078434,
blstm,k4,r2,3,C,0.001009878170925571,-0.008100390434265137,0.01832632115110755,
blstm,k4,r2,3,E,0.01592024468354758,-0.004771709442138672,0.018822327721863985,
blstm,k4,r2,3,D,-0.003220544420467597,-0.007074952125549316,0.018485598731786013,
blstm,k4,r2,4,train,0.1456404166983542,0.019093692302703857,0.018213875126093626,
blstm,k4,r2,4,G,-0.021484105564186673,-0.023334860801696777,0.01937995757907629,
blstm,k4,r2,4,F,-0.04191092644743044,-0.08916163444519043,0.020511565264314413,
blstm,k4,r2,4,C,-0.004324028798758706,-0.023832321166992188,0.019246628507971764,
blstm,k4,r2,4,E,0.003083194400948841,-0.01829707622528076,0.018543554935604334,
blstm,k4,r2,4,D,0.014751412237299588,-0.00966644287109375,0.019130005966871977,
blstm,k4,r2,5,train,0.5744033086731333,0.3235127329826355,0.013201318448409438,
blstm,k4,r2,5,G,-0.012294132303635352,-0.8781121969223022,0.0349230645224452,
blstm,k4,r2,5,F,0.008671750838148196,-0.6058710813522339,0.02940929541364312,
blstm,k4,r2,5,C,-0.017629353650522095,-0.5286641120910645,0.02879813825711608,
blstm,k4,r2,5,E,0.01797794659478713,-0.6159526109695435,0.03091589640825987,
blstm,k4,r2,5,D,0.02231261509622883,-1.2327871322631836,0.040541986003518105,
blstm,k4,r4,0,train,0.6090748152616714,0.36762338876724243,0.011765220202505589,
blstm,k4,r4,0,G,0.05670768982973495,-0.30243849754333496,0.02458575228229165,
blstm,k4,r4,0,F,0.02879343838759045,-0.2846895456314087,0.023703318554908037,
blstm,k4,r4,0,C,0.012673907222997327,-0.34134435653686523,0.024422425776720047,
blstm,k4,r4,0,E,0.017549216771444942,-0.27118241786956787,0.02371172932907939,
blstm,k4,r4,0,D,0.014299411514527849,-0.40145373344421387,0.026436933781951666,
blstm,k4,r4,1,train,0.045406950142731384,8.58306884765625e-06,0.019450191408395767,
blstm,k4,r4,1,G,0.024054988505482378,-0.004178762435913086,0.018180282320827246,
blstm,k4,r4,1,F,0.023213244331697913,-0.009591102600097656,0.019254654180258512,
blstm,k4,r4,1,C,-0.017659407370195612,-0.01594257354736328,0.018570367246866226,
blstm,k4,r4,1,E,-0.0038672741984710074,-0.011018157005310059,0.019094282295554876,
blstm,k4,r4,1,D,-0.03564867724510523,-0.013152122497558594,0.01838744943961501,
blstm,k4,r4,2,train,0.5698044136435974,0.3178468346595764,0.012936731334775686,
blstm,k4,r4,2,G,-0.04202878785949127,-0.5057247877120972,0.028078090399503708,
blstm,k4,r4,2,F,0.04342935798532199,-0.4813106060028076,0.027125315740704536,
blstm,k4,r4,2,C,-0.0017310604045448486,-0.3681521415710449,0.02532368153333664,
blstm,k4,r4,2,E,0.023371299163996273,-0.3512183427810669,0.02603689907118678,
blstm,k4,r4,2,D,-0.06432011320089215,-0.3793908357620239,0.025249257683753967,
blstm,k4,r4,3,train,0.06617517794999106,0.0021356940269470215,0.019022729247808456,
blstm,k4,r4,3,G,0.05335172777213759,-0.007338881492614746,0.01878379937261343,
blstm,k4,r4,3,F,-0.05422337225680207,-0.024274468421936035,0.019135452341288328,
blstm,k4,r4,3,C,-0.0035148841473682246,-0.01314687728881836,0.01849740417674184,
blstm,k4,r4,3,E,-0.018641757165830608,-0.018961310386657715,0.018635469023138285,
blstm,k4,r4,3,D,-0.00555382206029334,-0.013455629348754883,0.019334834069013596,
blstm,k4,r4,4,train,0.11936537586713136,0.008597850799560547,0.017964931670576334,
blstm,k4,r4,4,G,0.019465281980545368,-0.0327608585357666,0.019060483667999506,
blstm,k4,r4,4,F,0.05575851826174916,-0.027396678924560547,0.019550345838069916,
blstm,k4,r4,4,C,-0.0017391532406823146,-0.010714054107666016,0.01884896820411086,
blstm,k4,r4,4,E,0.006962801091110027,-0.02161550521850586,0.019116352777928114,
blstm,k4,r4,4,D,0.02158184413958386,-0.013850569725036621,0.019369949586689472,
blstm,k4,r4,5,train,0.5792180575458252,0.334675669670105,0.012568706879392266,
blstm,k4,r4,5,G,0.05117454800955468,-0.6834596395492554,0.031863453797996044,
blstm,k4,r4,5,F,0.03493679795855953,-1.2390720844268799,0.043713195249438286,
blstm,k4,r4,5,C,0.06508471485893885,-0.5418957471847534,0.028827913105487823,
blstm,k4,r4,5,E,0.04997048448161351,-0.6493430137634277,0.02941117901355028,
blstm,k4,r4,5,D,0.07415851689704334,-0.5218771696090698,0.02700268104672432,
blstm,k4,r5,0,train,0.08299463558436887,0.005572497844696045,0.020093804225325584,
blstm,k4,r5,0,G,0.001056156849891807,-0.004819750785827637,0.020747297909110785,
blstm,k4,r5,0,F,0.004392186499255102,-0.0034723281860351562,0.021042886655777693,
blstm,k4,r5,0,C,-0.07345926415325188,-0.016390562057495117,0.021002999041229486,
blstm,k4,r5,0,E,-0.0033563899991777557,-0.004801034927368164,0.020976945757865906,
blstm,k4,r5,0,D,0.008999890270267041,-0.0020952224731445312,0.02151922881603241,
blstm,k4,r5,1,train,0.06050906541737261,0.0012947916984558105,0.02066365210339427,
blstm,k4,r5,1,G,-0.009777800222503297,-0.005887150764465332,0.02120045991614461,
blstm,k4,r5,1,F,-0.03376918854823563,-0.00473475456237793,0.020230019465088844,
blstm,k4,r5,1,C,0.035279669790798884,-0.00012493133544921875,0.020917673129588366,
blstm,k4,r5,1,E,-0.019523299755744183,-0.0035527944564819336,0.021226804703474045,
blstm,k4,r5,1,D,-0.004012703282535557,-0.0027894973754882812,0.020884737838059664,
blstm,k4,r5,2,train,0.01875922738901492,-0.00274813175201416,0.020753622520714998,
blstm,k4,r5,2,G,-0.009932569362915089,-0.0038579702377319336,0.02117583155632019,
blstm,k4,r5,2,F,0.025424880694922436,-0.0017856359481811523,0.021066758781671524,
blstm,k4,r5,2,C,0.0050825291376258575,-0.004154205322265625,0.02042561024427414,
blstm,k4,r5,2,E,0.006016709616256111,-0.013732433319091797,0.02122457791119814,
blstm,k4,r5,2,D,-0.04363353825663685,-0.008775472640991211,0.02097411034628749,
blstm,k4,r5,3,train,0.05378188645649262,-0.002395033836364746,0.02155359275639057,
blstm,k4,r5,3,G,-0.035112065260941974,-0.01088404655456543,0.021128543186932802,
blstm,k4,r5,3,F,-0.0061247997428959255,-0.005403876304626465,0.02117323689162731,
blstm,k4,r5,3,C,0.0021338181909185128,-0.005961894989013672,0.02066056150943041,
blstm,k4,r5,3,E,-0.0058170845845358365,-0.005591988563537598,0.02073053829371929,
blstm,k4,r5,3,D,0.022778377295394336,-0.009186148643493652,0.02049098163843155,
blstm,k4,r5,4,train,0.08309806757345668,0.006653010845184326,0.020639055874198675,
blstm,k4,r5,4,G,-0.02031389171112541,-0.007328987121582031,0.02087470516562462,
blstm,k4,r5,4,F,-0.005248082262357678,-0.009645223617553711,0.020750411320477724,
blstm,k4,r5,4,C,-0.01445335995473368,-0.007178902626037598,0.02126556821167469,
blstm,k4,r5,4,E,0.02781765903972011,-0.0009620189666748047,0.020716872066259384,
blstm,k4,r5,4,D,-0.020869198593878147,-0.010455846786499023,0.02131854696199298,
blstm,k4,r5,5,train,0.43204203819821574,0.18256455659866333,0.01714962162077427,
blstm,k4,r5,5,G,0.022766040415222455,-0.31317877769470215,0.02607047976925969,
blstm,k4,r5,5,F,0.041556400556635786,-0.2347862720489502,0.026094166561961174,
blstm,k4,r5,5,C,0.03398848569203894,-0.2910829782485962,0.0266798404045403,
blstm,k4,r5,5,E,0.040664103552535025,-0.2473902702331543,0.02672350686043501,
blstm,k4,r5,5,D,0.08310472956224145,-0.3271716833114624,0.027702997904270887,
blstm,k4,r6,0,train,0.06310236633158886,0.0020756125450134277,0.01992376847192645,
blstm,k4,r6,0,G,-0.026914810150800994,-0.009924769401550293,0.020003178622573614,
blstm,k4,r6,0,F,-0.04586725798438418,-0.013870835304260254,0.019976284820586443,
blstm,k4,r6,0,C,0.03358628650580325,-0.003693103790283203,0.020423483569175005,
blstm,k4,r6,0,E,0.0047219229980943744,-0.006068587303161621,0.019327046815305948,
blstm,k4,r6,0,D,0.013604493661532935,-0.005432486534118652,0.019351364113390446,
blstm,k4,r6,1,train,0.06902460571418212,-0.004186272621154785,0.019658616743981838,
blstm,k4,r6,1,G,-0.007531253135703908,-0.02328801155090332,0.020867809187620878,
blstm,k4,r6,1,F,-0.029414113448347656,-0.018503785133361816,0.01998272445052862,
blstm,k4,r6,1,C,-0.03166535549638194,-0.02271711826324463,0.01987927407026291,
blstm,k4,r6,1,E,-0.010291025607045756,-0.013915657997131348,0.019339872524142265,
blstm,k4,r6,1,D,0.048454074754568977,-0.007880926132202148,0.020143307279795408,
blstm,k4,r6,2,train,0.08246900455368955,0.005439341068267822,0.019695143215358257,
blstm,k4,r6,2,G,0.026574574866865985,-0.005002737045288086,0.02070040302351117,
blstm,k4,r6,2,F,0.037001410831515535,-0.002709507942199707,0.0193781484849751,
blstm,k4,r6,2,C,0.0013612209638352857,-0.027102112770080566,0.019809319637715816,
blstm,k4,r6,2,E,0.05700091474965774,-0.0015926361083984375,0.01933385618031025,
blstm,k4,r6,2,D,-0.00895159737328699,-0.019002199172973633,0.02023287955671549,
blstm,k4,r6,3,train,0.4129459878213413,0.1682910919189453,0.016352050937712193,
blstm,k4,r6,3,G,-0.029869600246677397,-0.23288249969482422,0.023950744420289993,
blstm,k4,r6,3,F,0.032823991076534664,-0.13537263870239258,0.021753672044724226,
blstm,k4,r6,3,C,0.004186156740660474,-0.24458348751068115,0.024758045561611652,
blstm,k4,r6,3,E,0.02450781444787209,-0.22935020923614502,0.024117864668369293,
blstm,k4,r6,3,D,0.047248822124316164,-0.46476805210113525,0.029591250233352184,
blstm,k4,r6,4,train,0.04088298190443229,0.0007174015045166016,0.019448515493422747,
blstm,k4,r6,4,G,0.014736155058601152,-0.0020995140075683594,0.01981689827516675,
blstm,k4,r6,4,F,0.04108682547930842,0.00021010637283325195,0.019862200133502483,
blstm,k4,r6,4,C,0.00947622513023938,-0.005139946937561035,0.0202055717818439,
blstm,k4,r6,4,E,0.01182968708824711,-0.004698991775512695,0.01945683779194951,
blstm,k4,r6,4,D,-0.0017604633168407102,-0.014294624328613281,0.01995307905599475,
blstm,k4,r6,5,train,0.08257703838205976,-0.011422038078308105,0.019980953074991703,
blstm,k4,r6,5,G,0.02283163800974841,-0.1368257999420166,0.02169867279008031,
blstm,k4,r6,5,F,2.1095577651175645e-05,-0.13503313064575195,0.022223830223083496,
blstm,k4,r6,5,C,-0.006222314223702785,-0.822521448135376,0.03616872802376747,
blstm,k4,r6,5,E,0.0292435040210961,-0.3921947479248047,0.027919586282223463,
blstm,k4,r6,5,D,0.04656095085533929,-0.4881993532180786,0.02938320068642497,
blstm,k5,r5,0,train,0.020236144475627438,-0.007243514060974121,0.02135568531230092,
blstm,k5,r5,0,G,0.014006081691905758,-0.008936285972595215,0.020541662350296974,
blstm,k5,r5,0,F,0.011703711008106549,-0.009307503700256348,0.021273891907185316,
blstm,k5,r5,0,C,0.006050015562027222,-0.010228157043457031,0.020749262999743223,
blstm,k5,r5,0,E,0.012614692654374843,-0.008443355560302734,0.020907139405608177,
