model,landscape,replicate,train distance,cv_fold,data_split,pearson_r,r2,mse_loss,train_epochs
gb,k0,r2,train distance 3,0,test_dist5,0.9999977279140748,0.999323282867988,1.5238627176071726e-05,
gb,k0,r2,train distance 3,0,test_dist6,0.9999979164883053,0.9985387342996921,3.272125281918806e-05,
gb,k0,r2,train distance 4,0,train,0.9999974506775686,0.9999938683425272,1.2097865427306746e-07,
gb,k0,r2,train distance 4,0,test_dist1,0.999999727461163,0.9997912950822464,2.110545585458494e-06,
gb,k0,r2,train distance 4,0,test_dist2,0.9999994818187284,0.9999402826207255,8.971776617093614e-07,
gb,k0,r2,train distance 4,0,test_dist3,0.9999993449305487,0.9999871742966923,1.9789553272933876e-07,
gb,k0,r2,train distance 4,0,test_dist4,0.9999994094257494,0.9999967158732361,6.537298042590171e-08,
gb,k0,r2,train distance 4,0,test_dist5,0.9999994769344546,0.9999772382265956,5.125600673735164e-07,
gb,k0,r2,train distance 4,0,test_dist6,0.999999543592326,0.9999308722107982,1.5479374263198359e-06,
gb,k0,r2,train distance 5,0,train,0.9999995481137787,0.9999970650243687,6.172366529159067e-08,
gb,k0,r2,train distance 5,0,test_dist1,0.9999998451085959,0.9999903060473175,9.803089098186143e-08,
gb,k0,r2,train distance 5,0,test_dist2,0.9999997515672254,0.999994235889696,8.659842523551269e-08,
gb,k0,r2,train distance 5,0,test_dist3,0.9999996536219801,0.9999959326013225,6.275835397055267e-08,
gb,k0,r2,train distance 5,0,test_dist4,0.9999996609454183,0.9999971127456818,5.747293987025297e-08,
gb,k0,r2,train distance 5,0,test_dist5,0.9999996552630659,0.9999971434955836,6.432407836244734e-08,
gb,k0,r2,train distance 5,0,test_dist6,0.9999996238648167,0.9999962053141028,8.497214201770388e-08,
gb,k0,r2,train distance 6,0,train,0.9999993586625308,0.9999955373827767,9.551394223373765e-08,
gb,k0,r2,train distance 6,0,test_dist1,0.9999997355359188,0.9999952933326899,4.759655891394362e-08,
gb,k0,r2,train distance 6,0,test_dist2,0.9999995426128773,0.999994291631124,8.57609811842378e-08,
gb,k0,r2,train distance 6,0,test_dist3,0.9999992887991404,0.9999944724821836,8.5287415177452e-08,
gb,k0,r2,train distance 6,0,test_dist4,0.999999368109377,0.9999951215738769,9.710869231925144e-08,
gb,k0,r2,train distance 6,0,test_dist5,0.9999994262503289,0.9999956358202305,9.827460439428893e-08,
gb,k0,r2,train distance 6,0,test_dist6,0.999999442916512,0.9999957829354774,9.44302150996288e-08,
gb,k0,r4,train distance 1,0,train,0.9999999933237007,0.9999999658197691,1.5839643666797523e-10,
gb,k0,r4,train distance 1,0,test_dist1,0.2105257982975168,-0.04161580712343338,0.003077401793806851,
gb,k0,r4,train distance 1,0,test_dist2,0.8930675196902143,0.12142435197945411,0.005513487913272083,
gb,k0,r4,train distance 1,0,test_dist3,0.9231096332153722,-0.6644994152562744,0.01867373584017795,
gb,k0,r4,train distance 1,0,test_dist4,0.9179279167330099,-1.992347461541406,0.041978334773928656,
gb,k0,r4,train distance 1,0,test_dist5,0.9201064921543562,-3.204048025523301,0.07370202614306806,
gb,k0,r4,train distance 1,0,test_dist6,0.9202415555910237,-4.7058201143303116,0.11480873011151871,
gb,k0,r4,train distance 2,0,train,0.9983843344411911,0.9962458860482066,3.2597889574103073e-05,
gb,k0,r4,train distance 2,0,test_dist1,0.9998474115614184,0.862821663828427,0.00040528653167396894,
gb,k0,r4,train distance 2,0,test_dist2,0.9997745345169181,0.9985452390185078,9.129330076731071e-06,
gb,k0,r4,train distance 2,0,test_dist3,0.9998378300943779,0.9563684554804108,0.0004894948770722923,
gb,k0,r4,train distance 2,0,test_dist4,0.9998322131159978,0.8698157940677854,0.0018262973298179442,
gb,k0,r4,train distance 2,0,test_dist5,0.9998521833479913,0.7726210762622648,0.003986226436986346,
gb,k0,r4,train distance 2,0,test_dist6,0.9998632733638543,0.6529354252169763,0.0069834033143559545,
gb,k0,r4,train distance 3,0,train,0.9995696774964813,0.9987846263149839,1.4666017363884527e-05,
gb,k0,r4,train distance 3,0,test_dist1,0.999912734557287,0.9072547251068759,0.0002740112749550347,
gb,k0,r4,train distance 3,0,test_dist2,0.9999185310290769,0.9913760525325737,5.411944917148053e-05,
gb,k0,r4,train distance 3,0,test_dist3,0.9999454865902172,0.9995579375846321,4.959423051633099e-06,
gb,k0,r4,train distance 3,0,test_dist4,0.9999459035503383,0.9925050424385502,0.00010514348406212845,
gb,k0,r4,train distance 3,0,test_dist5,0.9999537900529004,0.9797019119152635,0.0003558499354891013,
gb,k0,r4,train distance 3,0,test_dist6,0.9999607162669447,0.9623994614589058,0.0007565731121754637,
gb,k0,r4,train distance 4,0,train,0.9999432854600696,0.9997767158671166,3.431905802288225e-06,
gb,k0,r4,train distance 4,0,test_dist1,0.9999769052033913,0.9800230195596025,5.902098933377507e-05,
gb,k0,r4,train distance 4,0,test_dist2,0.9999798305078735,0.9964867124728637,2.2047581628694125e-05,
gb,k0,r4,train distance 4,0,test_dist3,0.9999858878673291,0.9995295920574822,5.27742669969481e-06,
gb,k0,r4,train distance 4,0,test_dist4,0.9999857589994726,0.999861064458433,1.949065992787952e-06,
gb,k0,r4,train distance 4,0,test_dist5,0.9999876478642538,0.999192532832105,1.4155872139557514e-05,
gb,k0,r4,train distance 4,0,test_dist6,0.9999892896092751,0.9979469900175438,4.130930598391672e-05,
gb,k0,r4,train distance 5,0,train,0.9999961273864024,0.999977681257998,4.099593038549287e-07,
gb,k0,r4,train distance 5,0,test_dist1,0.9999967631461398,0.9985599336348153,4.254604034532424e-06,
gb,k0,r4,train distance 5,0,test_dist2,0.9999966661939803,0.9996926281860845,1.9289070721704286e-06,
gb,k0,r4,train distance 5,0,test_dist3,0.9999974545365743,0.9999179275472826,9.207568880784367e-07,
gb,k0,r4,train distance 5,0,test_dist4,0.9999973630620279,0.9999792498528679,2.9109474555183366e-07,
gb,k0,r4,train distance 5,0,test_dist5,0.9999975940738449,0.9999796409189341,3.569192159225601e-07,
gb,k0,r4,train distance 5,0,test_dist6,0.9999978011935958,0.9999484176844037,1.037905161950895e-06,
gb,k0,r4,train distance 6,0,train,0.999999454036415,0.9999962058102263,7.94149708366068e-08,
gb,k0,r4,train distance 6,0,test_dist1,0.9999991159416071,0.9998803093441848,3.5362005490743767e-07,
gb,k0,r4,train distance 6,0,test_dist2,0.999999239551092,0.9999731670522113,1.683897495270165e-07,
gb,k0,r4,train distance 6,0,test_dist3,0.999999350012291,0.9999893726141339,1.192268345164824e-07,
gb,k0,r4,train distance 6,0,test_dist4,0.9999993323157044,0.9999951908825288,6.746500724626255e-08,
gb,k0,r4,train distance 6,0,test_dist5,0.9999993848455793,0.9999964103761776,6.293042971809459e-08,
gb,k0,r4,train distance 6,0,test_dist6,0.9999994410543941,0.9999954288177727,9.19782986684757e-08,
gb,k0,r0,train distance 1,0,train,0.9999999948345963,0.999999974161683,1.762170110319203e-10,
gb,k0,r0,train distance 1,0,test_dist1,-0.0646664919907348,-2.8347622683516427,0.006767795136055417,
gb,k0,r0,train distance 1,0,test_dist2,0.8630485096488877,0.6940461866375854,0.0032982436314814498,
gb,k0,r0,train distance 1,0,test_dist3,0.8881653208679242,0.7300468725996319,0.004460331289321134,
gb,k0,r0,train distance 1,0,test_dist4,0.8748502546801585,0.6799496223335703,0.006369919033522668,
gb,k0,r0,train distance 1,0,test_dist5,0.8689172311979005,0.639190956214122,0.007985741427937945,
gb,k0,r0,train distance 1,0,test_dist6,0.8573810372835292,0.5784489973757755,0.010416485035425391,
gb,k0,r0,train distance 2,0,train,0.9999998262201687,0.9999991499895262,9.704080467854798e-09,
gb,k0,r0,train distance 2,0,test_dist1,0.9999997798146053,0.9999849202511385,2.6613553554648906e-08,
gb,k0,r0,train distance 2,0,test_dist2,0.9999998345394322,0.9999990690882967,1.0035415355793091e-08,
gb,k0,r0,train distance 2,0,test_dist3,0.9999998366924406,0.9999981295425385,3.0904846412167134e-08,
gb,k0,r0,train distance 2,0,test_dist4,0.9999998424680954,0.9999959562177367,8.04828470880441e-08,
gb,k0,r0,train distance 2,0,test_dist5,0.9999998389329209,0.9999929294396314,1.564918280933467e-07,
gb,k0,r0,train distance 2,0,test_dist6,0.9999998360906913,0.9999894583613715,2.604828842490685e-07,
gb,k0,r0,train distance 3,0,train,0.9999997886849379,0.9999988088089036,1.8366710542479444e-08,
gb,k0,r0,train distance 3,0,test_dist1,0.9999995056644562,0.9999972226230661,4.901664507147302e-09,
gb,k0,r0,train distance 3,0,test_dist2,0.9999997907899608,0.9999988492463345,1.2405355915824321e-08,
gb,k0,r0,train distance 3,0,test_dist3,0.9999997584219893,0.9999987366879722,2.087321684197328e-08,
gb,k0,r0,train distance 3,0,test_dist4,0.9999997668055778,0.9999987088254051,2.5698071933756633e-08,
gb,k0,r0,train distance 3,0,test_dist5,0.9999997569269028,0.9999986343713657,3.0225287718055574e-08,
gb,k0,r0,train distance 3,0,test_dist6,0.9999997496480526,0.9999985285593044,3.635915913086249e-08,
gb,k0,r0,train distance 4,0,train,0.9999998199895352,0.9999988777523527,2.1152764492579796e-08,
gb,k0,r0,train distance 4,0,test_dist1,0.9999997135052328,0.9999973392677063,4.695803759327772e-09,
gb,k0,r0,train distance 4,0,test_dist2,0.9999998236749721,0.9999989744942053,1.1055158683697767e-08,
gb,k0,r0,train distance 4,0,test_dist3,0.9999998052317304,0.9999988674294258,1.8713026287691854e-08,
gb,k0,r0,train distance 4,0,test_dist4,0.9999998113643338,0.999998853564904,2.2817341419970553e-08,
gb,k0,r0,train distance 4,0,test_dist5,0.9999998039990383,0.9999988138798003,2.625224999284081e-08,
gb,k0,r0,train distance 4,0,test_dist6,0.9999997980688987,0.999998750899091,3.086516422824875e-08,
gb,k0,r0,train distance 5,0,train,0.9999997981740671,0.999998645444072,2.8955388221665625e-08,
gb,k0,r0,train distance 5,0,test_dist1,0.9999997100692903,0.9999968431545122,5.571371063606606e-09,
gb,k0,r0,train distance 5,0,test_dist2,0.9999997832071893,0.9999985923915561,1.517430207791316e-08,
gb,k0,r0,train distance 5,0,test_dist3,0.9999997856657157,0.9999985637243415,2.3731028128112957e-08,
gb,k0,r0,train distance 5,0,test_dist4,0.9999997871094983,0.9999986157739291,2.7550062774749996e-08,
gb,k0,r0,train distance 5,0,test_dist5,0.999999788836813,0.9999986426071611,3.004300589091635e-08,
gb,k0,r0,train distance 5,0,test_dist6,0.9999997937004318,0.9999986708021406,3.2844352226574695e-08,
gb,k0,r0,train distance 6,0,train,0.9999996020462183,0.9999974037229746,5.8732478877086893e-08,
gb,k0,r0,train distance 6,0,test_dist1,0.999998234504809,0.9999926870273046,1.2906328365204777e-08,
gb,k0,r0,train distance 6,0,test_dist2,0.9999993978193388,0.9999961837168382,4.114029989047843e-08,
gb,k0,r0,train distance 6,0,test_dist3,0.9999994951426099,0.9999965353327839,5.724535862894353e-08,
gb,k0,r0,train distance 6,0,test_dist4,0.9999995098739035,0.9999969672301887,6.036080408893449e-08,
gb,k0,r0,train distance 6,0,test_dist5,0.9999995736916066,0.9999973103115717,5.953053749682115e-08,
gb,k0,r0,train distance 6,0,test_dist6,0.999999667454992,0.9999977635820892,5.5261673095225476e-08,
gb,k0,r7,train distance 1,0,train,0.9999999901174568,0.9999999628159929,3.754577945325592e-10,
gb,k0,r7,train distance 1,0,test_dist1,0.5849846766864675,0.18154018607235956,0.004322056161926776,
gb,k0,r7,train distance 1,0,test_dist2,0.9308276412507065,0.8565874045804265,0.0020297110993881154,
gb,k0,r7,train distance 1,0,test_dist3,0.9425546106761316,0.8863245514532634,0.0025406560382282405,
gb,k0,r7,train distance 1,0,test_dist4,0.9362020170416427,0.875176122762381,0.003014021747917687,
gb,k0,r7,train distance 1,0,test_dist5,0.92020780619598,0.8451519679087725,0.003780288005971353,
gb,k0,r7,train distance 1,0,test_dist6,0.8923732902363235,0.7959611452885822,0.004402468194099634,
gb,k0,r7,train distance 2,0,train,0.9999935204205995,0.999986768877307,2.1207596712313925e-07,
gb,k0,r7,train distance 2,0,test_dist1,0.9999983445097866,0.9994740824234019,2.7772228567869226e-06,
gb,k0,r7,train distance 2,0,test_dist2,0.9999993148016664,0.999997252156924,3.8890081965460107e-08,
gb,k0,r7,train distance 2,0,test_dist3,0.9999993349496885,0.9998542551043398,3.2574109355525784e-06,
gb,k0,r7,train distance 2,0,test_dist4,0.9999992417404558,0.9995006073525095,1.2058432517855145e-05,
gb,k0,r7,train distance 2,0,test_dist5,0.9999990964924328,0.998916794027244,2.6444188482768733e-05,
gb,k0,r7,train distance 2,0,test_dist6,0.9999989375672536,0.9978522787451901,4.634055865224847e-05,
gb,k0,r7,train distance 3,0,train,0.9999981373165108,0.9999958827451944,8.148480070237149e-08,
gb,k0,r7,train distance 3,0,test_dist1,0.9999994255468069,0.9997309718338606,1.4206621063220961e-06,
gb,k0,r7,train distance 3,0,test_dist2,0.9999997731965954,0.9999769681463622,3.259686419552385e-07,
gb,k0,r7,train distance 3,0,test_dist3,0.9999996795436169,0.999998383221798,3.613513167438946e-08,
gb,k0,r7,train distance 3,0,test_dist4,0.9999996624853588,0.9999763405444301,5.712858405771112e-07,
gb,k0,r7,train distance 3,0,test_dist5,0.9999996250019224,0.9999208798064728,1.931552597612631e-06,
gb,k0,r7,train distance 3,0,test_dist6,0.9999996147030293,0.9998110206335459,4.077535385757209e-06,
gb,k0,r7,train distance 4,0,train,0.9999994690741911,0.9999982714183053,3.8608428429003005e-08,
gb,k0,r7,train distance 4,0,test_dist1,0.9999995238866666,0.9999316197811504,3.6109671019093213e-07,
gb,k0,r7,train distance 4,0,test_dist2,0.9999998403280682,0.9999897525449082,1.4503170575403658e-07,
gb,k0,r7,train distance 4,0,test_dist3,0.9999997925717204,0.9999978930986695,4.708942569219894e-08,
gb,k0,r7,train distance 4,0,test_dist4,0.9999997572412515,0.9999986483314343,3.263765349384853e-08,
gb,k0,r7,train distance 4,0,test_dist5,0.9999997223647467,0.9999955956139454,1.0752379317492793e-07,
gb,k0,r7,train distance 4,0,test_dist6,0.9999996747923812,0.9999877855111083,2.635473470420289e-07,
gb,k0,r7,train distance 5,0,train,0.999999692024843,0.9999983952155146,3.6955309946852986e-08,
gb,k0,r7,train distance 5,0,test_dist1,0.9999997888206558,0.9999857402071195,7.530195696627076e-08,
gb,k0,r7,train distance 5,0,test_dist2,0.9999998433247919,0.9999965833205863,4.835608831178247e-08,
gb,k0,r7,train distance 5,0,test_dist3,0.9999998084091019,0.9999981884135749,4.0489112192419444e-08,
gb,k0,r7,train distance 5,0,test_dist4,0.9999997760047479,0.9999985485483491,3.504703538037249e-08,
gb,k0,r7,train distance 5,0,test_dist5,0.9999997445948158,0.9999984041398625,3.895955831981232e-08,
gb,k0,r7,train distance 5,0,test_dist6,0.9999996908104202,0.9999977598231469,4.833543767374017e-08,
gb,k0,r7,train distance 6,0,train,0.9999995420556903,0.9999973009521321,6.111455439017637e-08,
gb,k0,r7,train distance 6,0,test_dist1,0.9999997918486566,0.9999894685049765,5.561386421944209e-08,
gb,k0,r7,train distance 6,0,test_dist2,0.9999997122592256,0.9999962319320572,5.332927212106685e-08,
gb,k0,r7,train distance 6,0,test_dist3,0.9999996669894451,0.9999970758429839,6.535516045654156e-08,
gb,k0,r7,train distance 6,0,test_dist4,0.9999996233678223,0.9999973602845886,6.373908449431153e-08,
gb,k0,r7,train distance 6,0,test_dist5,0.9999996025615288,0.9999974014989028,6.343692198363991e-08,
gb,k0,r7,train distance 6,0,test_dist6,0.9999995408195859,0.999997297807598,5.830417015777304e-08,
gb,k1,r2,train distance 1,0,train,1.0,1.0,9.886440381187811e-32,
gb,k1,r2,train distance 1,0,test_dist1,0.8284382635039556,-0.4490117179068738,0.011041977969011012,
gb,k1,r2,train distance 1,0,test_dist2,0.8558715828387681,0.6352197376483476,0.008263163345880646,
gb,k1,r2,train distance 1,0,test_dist3,0.7192044560983241,0.30174866520569654,0.018294740505990302,
gb,k1,r2,train distance 1,0,test_dist4,0.6111624125068102,-0.10361569138146765,0.027082409816650128,
gb,k1,r2,train distance 1,0,test_dist5,0.3857084846171964,-1.0425898678835073,0.04373454403970259,
gb,k1,r2,train distance 1,0,test_dist6,-0.05063558731543671,-2.8231348058246946,0.06783361438999054,
gb,k1,r2,train distance 2,0,train,0.999999999971606,0.9999999999431786,1.4058520758679646e-12,
gb,k1,r2,train distance 2,0,test_dist1,0.9984664026256791,0.9868733510957135,0.00010002967278791127,
gb,k1,r2,train distance 2,0,test_dist2,0.9478100438074339,0.8943373272831501,0.0023935174523778686,
gb,k1,r2,train distance 2,0,test_dist3,0.953651814321191,0.9063362483204465,0.002454064813638685,
gb,k1,r2,train distance 2,0,test_dist4,0.8816848633844003,0.7252250172670868,0.0067428985903785245,
gb,k1,r2,train distance 2,0,test_dist5,0.7570785406589595,0.27863572560297867,0.015445360874121355,
gb,k1,r2,train distance 2,0,test_dist6,0.5668487903525071,-0.8398832575916302,0.03264492040090336,
gb,k1,r2,train distance 3,0,train,0.9999956984786496,0.9999913969265097,2.2871904431424766e-07,
gb,k1,r2,train distance 3,0,test_dist1,0.9996178909054027,0.9986713624011607,1.0124684924132127e-05,
gb,k1,r2,train distance 3,0,test_dist2,0.9993409596692423,0.9985018190253061,3.393745603387911e-05,
gb,k1,r2,train distance 3,0,test_dist3,0.9962827963118577,0.9923265593181938,0.00020105025091446304,
gb,k1,r2,train distance 3,0,test_dist4,0.9887794887547543,0.9697033737681281,0.000743470443634547,
gb,k1,r2,train distance 3,0,test_dist5,0.9532572626389496,0.8016731971566888,0.00424643851885536,
gb,k1,r2,train distance 3,0,test_dist6,0.9116789575315708,0.1872133019411476,0.014421217733007656,
gb,k1,r2,train distance 4,0,train,0.9999677728059301,0.9999355440397941,1.6428826521978266e-06,
gb,k1,r2,train distance 4,0,test_dist1,0.9993653100176052,0.9940295623533821,4.549683080171295e-05,
gb,k1,r2,train distance 4,0,test_dist2,0.9996557298625883,0.9992867981633831,1.6155762476169354e-05,
gb,k1,r2,train distance 4,0,test_dist3,0.9996662171631645,0.9993235515553638,1.7723487437292487e-05,
gb,k1,r2,train distance 4,0,test_dist4,0.9993151898783182,0.9986237187869442,3.3773542842868424e-05,
gb,k1,r2,train distance 4,0,test_dist5,0.9941566401595272,0.9846448535085744,0.00032877394577560717,
gb,k1,r2,train distance 4,0,test_dist6,0.9651422493378777,0.8837004891079896,0.0020634941157643494,
gb,k1,r2,train distance 5,0,train,0.9999258659695172,0.999851720835652,3.4156255060552646e-06,
gb,k1,r2,train distance 5,0,test_dist1,0.9997835002550034,0.9995635295387513,3.3260581385736575e-06,
gb,k1,r2,train distance 5,0,test_dist2,0.9998019967171247,0.9995952631450544,9.16827769943577e-06,
gb,k1,r2,train distance 5,0,test_dist3,0.9997437791494262,0.9994756051821295,1.3739561440942474e-05,
gb,k1,r2,train distance 5,0,test_dist4,0.9997709981463311,0.9995399737728998,1.128891053835817e-05,
gb,k1,r2,train distance 5,0,test_dist5,0.9997492561240997,0.999494047430479,1.0833112061132219e-05,
gb,k1,r2,train distance 5,0,test_dist6,0.996419720353369,0.9803840967732044,0.00034804360373863306,
gb,k1,r2,train distance 6,0,train,0.999932284569262,0.9998645564199867,2.8620819166048083e-06,
gb,k1,r2,train distance 6,0,test_dist1,0.9981989201933008,0.9952071557614516,3.652315563562178e-05,
gb,k1,r2,train distance 6,0,test_dist2,0.9998343228699444,0.9996500054522595,7.928230819023946e-06,
gb,k1,r2,train distance 6,0,test_dist3,0.9997304004893565,0.9994603407047475,1.4139502892892439e-05,
gb,k1,r2,train distance 6,0,test_dist4,0.9998113080237019,0.9996213344923711,9.292342018259898e-06,
gb,k1,r2,train distance 6,0,test_dist5,0.9998581021707329,0.9997148013207539,6.106480010341068e-06,
gb,k1,r2,train distance 6,0,test_dist6,0.9998665073692419,0.9997329233544325,4.738722307251897e-06,
gb,k1,r4,train distance 1,0,train,0.9999999999999999,1.0,2.4547582082835643e-32,
gb,k1,r4,train distance 1,0,test_dist1,0.9058192971771473,0.7841992265957409,0.0037606539726881207,
gb,k1,r4,train distance 1,0,test_dist2,0.8041733410625106,0.05510934755043351,0.014023012629826151,
gb,k1,r4,train distance 1,0,test_dist3,0.5034212052834572,-1.4992750958987062,0.05573244370370558,
gb,k1,r4,train distance 1,0,test_dist4,0.24650088334264278,-3.277180791704872,0.09163913579144989,
gb,k1,r4,train distance 1,0,test_dist5,-0.0214007868030626,-5.182334825199565,0.13291573349019406,
gb,k1,r4,train distance 1,0,test_dist6,-0.15934241675490213,-5.539720860744633,0.15549066186727034,
gb,k1,r4,train distance 2,0,train,0.9999999999846169,0.9999999999691831,7.205213550989373e-13,
gb,k1,r4,train distance 2,0,test_dist1,0.9969679264078395,0.9919261148369727,0.0001406996269493776,
gb,k1,r4,train distance 2,0,test_dist2,0.9212425154395578,0.8409618454350459,0.0023602668142678356,
gb,k1,r4,train distance 2,0,test_dist3,0.8894712003192814,0.7836989755232145,0.004823392466675011,
gb,k1,r4,train distance 2,0,test_dist4,0.7107885980113128,0.45898008894538644,0.011591419561025846,
gb,k1,r4,train distance 2,0,test_dist5,0.5008416027060083,0.10879848739100684,0.01916018884211291,
gb,k1,r4,train distance 2,0,test_dist6,0.21341829126588924,-0.2603314005479769,0.029966074671418774,
gb,k1,r4,train distance 3,0,train,0.9999949567141465,0.9999899134452688,2.2520973464707748e-07,
gb,k1,r4,train distance 3,0,test_dist1,0.9999184732305939,0.9997919209718391,3.6260909149777545e-06,
gb,k1,r4,train distance 3,0,test_dist2,0.998489532392457,0.996800303380953,4.7486326575658164e-05,
gb,k1,r4,train distance 3,0,test_dist3,0.9949490216314674,0.9893791378550072,0.00023683931494855316,
gb,k1,r4,train distance 3,0,test_dist4,0.9793282795467663,0.9585109601281412,0.0008889078913960702,
gb,k1,r4,train distance 3,0,test_dist5,0.9076242783590491,0.8122045639318585,0.004037466238380602,
gb,k1,r4,train distance 3,0,test_dist6,0.7374200183951154,0.46491627720796336,0.012722335399780859,
gb,k1,r4,train distance 4,0,train,0.9999536698759341,0.9999073365358293,2.007777949253548e-06,
gb,k1,r4,train distance 4,0,test_dist1,0.9999105147539508,0.9990599015705923,1.6382633099497452e-05,
gb,k1,r4,train distance 4,0,test_dist2,0.9993576312809969,0.9986355521834213,2.0249611862515487e-05,
gb,k1,r4,train distance 4,0,test_dist3,0.9994405832642096,0.9988229675564215,2.6247168431687483e-05,
gb,k1,r4,train distance 4,0,test_dist4,0.999047589439611,0.9980549666434626,4.167258401241935e-05,
gb,k1,r4,train distance 4,0,test_dist5,0.9924309552295438,0.9845655138920678,0.0003318303036124869,
gb,k1,r4,train distance 4,0,test_dist6,0.9671281316754472,0.9300711141971856,0.0016626533408158832,
gb,k1,r4,train distance 5,0,train,0.9999052392727833,0.9998104539745637,4.179950983391269e-06,
gb,k1,r4,train distance 5,0,test_dist1,0.99988956285783,0.9993653718187694,1.1059353278841526e-05,
gb,k1,r4,train distance 5,0,test_dist2,0.9996257616673658,0.9991819919577004,1.2139962522360433e-05,
gb,k1,r4,train distance 5,0,test_dist3,0.9997159250142396,0.9994290236726553,1.2732454331299739e-05,
gb,k1,r4,train distance 5,0,test_dist4,0.99974750932389,0.9994869077646408,1.0993065600783443e-05,
gb,k1,r4,train distance 5,0,test_dist5,0.9996283119349413,0.9992536153950763,1.604672992230169e-05,
gb,k1,r4,train distance 5,0,test_dist6,0.9969871183914975,0.9912155938398125,0.00020886107481397253,
gb,k1,r4,train distance 6,0,train,0.999891487557173,0.9997829445984805,4.970648523473085e-06,
gb,k1,r4,train distance 6,0,test_dist1,0.9999095034477057,0.9997793540147293,3.845089097579942e-06,
gb,k1,r4,train distance 6,0,test_dist2,0.9997786018280551,0.999507866891334,7.303690411677112e-06,
gb,k1,r4,train distance 6,0,test_dist3,0.9997913051270371,0.9995810931435855,9.341389761587763e-06,
gb,k1,r4,train distance 6,0,test_dist4,0.9997625943216474,0.9995250180923848,1.0176547041183562e-05,
gb,k1,r4,train distance 6,0,test_dist5,0.9997721933916711,0.9995440986249525,9.80155028430783e-06,
gb,k1,r4,train distance 6,0,test_dist6,0.9997834222220466,0.9995635600500458,1.0376946987302084e-05,
gb,k1,r0,train distance 1,0,train,1.0,1.0,1.0836565820418846e-31,
gb,k1,r0,train distance 1,0,test_dist1,0.8412897205346688,0.38807796444368325,0.007720734205891071,
gb,k1,r0,train distance 1,0,test_dist2,0.7117957160998879,-0.13828666232986198,0.021849526393895854,
gb,k1,r0,train distance 1,0,test_dist3,0.5382739792180703,-0.9263786342590294,0.03415719235786245,
gb,k1,r0,train distance 1,0,test_dist4,0.3471212834835928,-1.822780191166962,0.05292717461097198,
gb,k1,r0,train distance 1,0,test_dist5,0.16330047263134592,-2.4554391949618246,0.06680732047436495,
gb,k1,r0,train distance 1,0,test_dist6,0.10538907909496206,-2.5353778416558788,0.0697570296946669,
gb,k1,r0,train distance 2,0,train,0.999999999963663,0.9999999999271558,1.117156658609359e-12,
gb,k1,r0,train distance 2,0,test_dist1,0.9965759835573501,0.9919942116156978,0.00010101052198196081,
gb,k1,r0,train distance 2,0,test_dist2,0.9253411800321759,0.8412490013357604,0.0030472413058692765,
gb,k1,r0,train distance 2,0,test_dist3,0.9260712569605629,0.8055652347075484,0.0034475806370769173,
gb,k1,r0,train distance 2,0,test_dist4,0.836120373271408,0.4746501161373805,0.00985031888846994,
gb,k1,r0,train distance 2,0,test_dist5,0.6819168808995716,-0.02022959870112362,0.019725077453898513,
gb,k1,r0,train distance 2,0,test_dist6,0.5378413745617584,-0.4749047527283561,0.029101549888282563,
gb,k1,r0,train distance 3,0,train,0.99999695962669,0.9999939192406488,1.1463783200990675e-07,
gb,k1,r0,train distance 3,0,test_dist1,0.9947807134731994,0.9886502676641867,0.00014320168515120758,
gb,k1,r0,train distance 3,0,test_dist2,0.9983487217341228,0.9961298549424163,7.428782167296825e-05,
gb,k1,r0,train distance 3,0,test_dist3,0.993908076050044,0.9871587810757336,0.00022769147098348263,
gb,k1,r0,train distance 3,0,test_dist4,0.985039733781342,0.9615091620823194,0.0007217038385654468,
gb,k1,r0,train distance 3,0,test_dist5,0.9467562369177004,0.8555026276136236,0.002793706304771758,
gb,k1,r0,train distance 3,0,test_dist6,0.8852700951029884,0.7001350112505951,0.005916677611688004,
gb,k1,r0,train distance 4,0,train,0.9999632644138473,0.9999265267591234,1.4415759573301963e-06,
gb,k1,r0,train distance 4,0,test_dist1,0.9990961286089318,0.9981632364784037,2.317478718743781e-05,
gb,k1,r0,train distance 4,0,test_dist2,0.9997766008599129,0.9994426108507845,1.0699140498166663e-05,
gb,k1,r0,train distance 4,0,test_dist3,0.9995897026381888,0.9991589852223477,1.4912283091805027e-05,
gb,k1,r0,train distance 4,0,test_dist4,0.9992600364723565,0.9984856853169612,2.8393424998500792e-05,
gb,k1,r0,train distance 4,0,test_dist5,0.9933492245264022,0.9862969077762768,0.0002649350262087789,
gb,k1,r0,train distance 4,0,test_dist6,0.9757565329896164,0.9485247518009217,0.001015665249370244,
gb,k1,r0,train distance 5,0,train,0.9999218389410305,0.9998436626980891,3.10063150119998e-06,
gb,k1,r0,train distance 5,0,test_dist1,0.9998756452853583,0.9996673256358546,4.1974143656156085e-06,
gb,k1,r0,train distance 5,0,test_dist2,0.9996494990002107,0.9992960725629125,1.3511957598229395e-05,
gb,k1,r0,train distance 5,0,test_dist3,0.9997355655780467,0.9994688298027069,9.418336707561308e-06,
gb,k1,r0,train distance 5,0,test_dist4,0.9997547865642491,0.9995092004913446,9.202498789976591e-06,
gb,k1,r0,train distance 5,0,test_dist5,0.9996420797891798,0.9992727233288344,1.4061137500243343e-05,
gb,k1,r0,train distance 5,0,test_dist6,0.9973919765331359,0.9947429516184366,0.00010372754949645149,
