model,landscape,replicate,train position,data_split,pearson_r,r2,mse_loss,train_epochs
gb,k1,r5,3,C,0.7049183700048959,0.39814939736223787,0.012825642296019141,
gb,k1,r5,3,E,0.6370420030256985,0.0761817432576466,0.01631493279323255,
gb,k1,r5,3,D,0.6582177170272462,0.3564818276720999,0.013454771569954218,
gb,k1,r5,4,train,0.9999949363167584,0.9999898725826607,1.425159342394435e-07,
gb,k1,r5,4,G,0.5231546950272506,-0.65720480293079,0.030291115822550164,
gb,k1,r5,4,F,0.5310446416635286,-1.3316095795785108,0.043388550843534664,
gb,k1,r5,4,C,0.6195799059573414,0.1996774757152514,0.018627813819163782,
gb,k1,r5,4,E,0.49687940563637856,-0.8585896962300672,0.027643036320324176,
gb,k1,r5,4,D,0.5233418202991674,-0.009701457389015289,0.016966532669293734,
gb,k1,r5,5,train,0.9999860098191362,0.9999720187614342,4.751637455497135e-07,
gb,k1,r5,5,G,0.7416617826264232,0.44185364406470795,0.011066903103502406,
gb,k1,r5,5,F,0.7695393611548098,0.5540827132667785,0.008340039940842864,
gb,k1,r5,5,C,0.7744997823976036,0.5866471502662409,0.008930133356431922,
gb,k1,r5,5,E,0.814999907325497,0.2994586643927106,0.012273480849671168,
gb,k1,r5,5,D,0.8194076139526287,0.625016719932977,0.007926312025866541,
gb,k1,r4,0,train,0.99999344880805,0.9999868974500995,2.99702985583123e-07,
gb,k1,r4,0,G,0.7684249901454572,0.4519752149758216,0.00992952628258893,
gb,k1,r4,0,F,0.80256755192662,0.5675206467375887,0.009633655304497571,
gb,k1,r4,0,C,0.7468750484363074,0.5345306161929799,0.014022763372171287,
gb,k1,r4,0,E,0.6987888794860271,0.2202651833720961,0.01605661682577459,
gb,k1,r4,0,D,0.6149973504333277,0.1589622099326492,0.016454842477416895,
gb,k1,r4,1,train,0.9999923351111004,0.9999846699312492,3.010660923787037e-07,
gb,k1,r4,1,G,0.5027920936019659,-0.059432252691318466,0.02351524486010237,
gb,k1,r4,1,F,0.619904188430341,-0.29471183508554755,0.026383204615012316,
gb,k1,r4,1,C,0.6595505099584041,0.3170160820661626,0.01735373386653626,
gb,k1,r4,1,E,0.5827403788877562,0.0987728028501399,0.015656198405803734,
gb,k1,r4,1,D,0.3308634009485757,-0.5746006553828575,0.02820031103275437,
gb,k1,r4,2,train,0.9999877456353141,0.9999754907583026,5.252792920744685e-07,
gb,k1,r4,2,G,0.8536290543095997,0.7030608457464211,0.008200907948395572,
gb,k1,r4,2,F,0.8308083859375319,0.6307533689454661,0.0078064887125218335,
gb,k1,r4,2,C,0.7983744738149737,0.5537338912230685,0.009589662839635268,
gb,k1,r4,2,E,0.8954150219584458,0.6795688074007207,0.005881683053298309,
gb,k1,r4,2,D,0.9036839522228941,0.8103038920125417,0.004496550677327857,
gb,k1,r4,3,train,0.999988276011324,0.999976551621305,5.360290297241124e-07,
gb,k1,r4,3,G,0.8947157677668895,0.7784559520769565,0.00596623290623053,
gb,k1,r4,3,F,0.9508896188513025,0.8841766581902317,0.0027677888820495985,
gb,k1,r4,3,C,0.8825839589823967,0.7382147193221933,0.005092640679457957,
gb,k1,r4,3,E,0.8283997590711595,0.6450949519900927,0.0083373103288381,
gb,k1,r4,3,D,0.902279208148719,0.7596630744857383,0.004606585415413997,
gb,k1,r4,4,train,0.9999947833790415,0.9999895666683208,1.9947298731856447e-07,
gb,k1,r4,4,G,0.38466042465099337,-0.5606830690053841,0.04088486038439905,
gb,k1,r4,4,F,0.4612149025476927,-0.9427949648458607,0.02958195450410032,
gb,k1,r4,4,C,0.03664438996902275,-1.535379145401659,0.053201410171713696,
gb,k1,r4,4,E,0.665684089105146,0.03865090941464688,0.018879959651141948,
gb,k1,r4,4,D,0.34348153348412913,-1.6111322040347895,0.05373662373552727,
gb,k1,r4,5,train,0.9999860213632926,0.9999720421843273,5.470502474486756e-07,
gb,k1,r4,5,G,0.678927475204332,0.3983223512156431,0.013804469867392144,
gb,k1,r4,5,F,0.8787547309527515,0.7456070845029705,0.00481491202155262,
gb,k1,r4,5,C,0.7568207934822468,0.5554963809083965,0.011058732607692466,
gb,k1,r4,5,E,0.5926828709817682,0.2256503694425639,0.020928881961457393,
gb,k1,r4,5,D,0.7661679330369879,0.5534501259250189,0.00987725349781568,
gb,k2,r5,0,train,0.9997467993557148,0.999493577057133,9.831975707815325e-06,
gb,k2,r5,0,G,0.2821880860087527,-0.31799169834606666,0.030871930229202427,
gb,k2,r5,0,F,0.24567055702866328,-0.42324822978010146,0.031538344325108644,
gb,k2,r5,0,C,0.2849632702980497,-0.48764232098527094,0.026831636025281675,
gb,k2,r5,0,E,0.282402838781087,-0.4222077712985799,0.02814943717624959,
gb,k2,r5,0,D,0.2625151585544705,-0.4377238673915984,0.029870737069728318,
gb,k2,r5,1,train,0.9994453616775859,0.9988910133964725,2.2880838131777676e-05,
gb,k2,r5,1,G,0.7053019943377761,0.3635427613562262,0.012499888413198849,
gb,k2,r5,1,F,0.554350248497494,0.11765646589198553,0.0186659795122125,
gb,k2,r5,1,C,0.6540777275561926,0.3263265066588721,0.014709414607918376,
gb,k2,r5,1,E,0.6554928812275536,0.28823565812776697,0.014301743477223553,
gb,k2,r5,1,D,0.5741626537471174,0.13916182285509926,0.01737098152267301,
gb,k2,r5,2,train,0.9997477921437191,0.9994956270652299,1.0080216146202897e-05,
gb,k2,r5,2,G,0.26313967452045506,-0.5014098893233527,0.029276627243335126,
gb,k2,r5,2,F,0.38413409383572206,-0.22194749748307685,0.024929790689427443,
gb,k2,r5,2,C,0.38443267633224965,-0.1802458996244498,0.026390259368611044,
gb,k2,r5,2,E,0.3229659359876446,-0.31759837532619617,0.027836934000955233,
gb,k2,r5,2,D,0.3431511829192391,-0.36947381954685987,0.026829040036191673,
gb,k2,r5,3,train,0.9996709182160289,0.9993419426242908,1.3553948695731455e-05,
gb,k2,r5,3,G,0.4404772189175694,-0.10768896671165429,0.023272217211751437,
gb,k2,r5,3,F,0.4837498151131057,-0.08682317918166671,0.021718245164771402,
gb,k2,r5,3,C,0.5599187277758757,0.11813640603948683,0.018638991972766437,
gb,k2,r5,3,E,0.48113525473463536,-0.05002205086842282,0.021287256873874803,
gb,k2,r5,3,D,0.5135224424857538,0.011878934353226511,0.019778385551430175,
gb,k2,r5,4,train,0.9995626210011679,0.9991253349065634,1.7747972588768495e-05,
gb,k2,r5,4,G,0.6579633325349821,0.31871032318375014,0.014189806018555356,
gb,k2,r5,4,F,0.6753749768812667,0.33844195684031875,0.013409666588475281,
gb,k2,r5,4,C,0.6311232394972907,0.28879875441851155,0.015645105934217547,
gb,k2,r5,4,E,0.6190087197149878,0.18377105242339487,0.016248311183797753,
gb,k2,r5,4,D,0.6551228273564831,0.3070259758358459,0.013912858219286147,
gb,k2,r5,5,train,0.9996898368616755,0.9993797698737757,1.1568554447543817e-05,
gb,k2,r5,5,G,0.3935468735401611,-0.13762017426336826,0.024387106779492067,
gb,k2,r5,5,F,0.5072153526910108,0.09264522760806093,0.020341793590948728,
gb,k2,r5,5,C,0.5264246298958519,0.0324768046827969,0.01771095942320574,
gb,k2,r5,5,E,0.5104417055365799,0.07845551320838984,0.019731312093942768,
gb,k2,r5,5,D,0.5622739292758657,0.1773746042987957,0.01786378533980178,
gb,k2,r4,0,train,0.9999473031836623,0.9998945971850843,1.6940122423162403e-06,
gb,k2,r4,0,G,-0.1007543701188697,-1.0275797827703408,0.047545056058693386,
gb,k2,r4,0,F,-0.07283874764801856,-1.3265785573197197,0.04261099849982738,
gb,k2,r4,0,C,-0.08242764822577878,-1.2367041891077721,0.04339384541392994,
gb,k2,r4,0,E,0.043750733421423445,-0.7448660383467305,0.03712677021189405,
gb,k2,r4,0,D,-0.10522300191205819,-1.1880239222017748,0.03982565853005032,
gb,k2,r4,1,train,0.9998490648974013,0.9996981513185785,6.160310395910912e-06,
gb,k2,r4,1,G,0.7440459318902441,0.4544607374510069,0.009953273862168259,
gb,k2,r4,1,F,0.7483645566687331,0.4837055488832852,0.010405298191549079,
gb,k2,r4,1,C,0.6785617309607582,0.33233450041973467,0.01317681764953556,
gb,k2,r4,1,E,0.6470185209204823,0.2724467082359435,0.014634300443027206,
gb,k2,r4,1,D,0.6138784017129814,0.22964161523132964,0.016190032563720473,
gb,k2,r4,2,train,0.9998413920584671,0.9996827896803776,6.289271317727434e-06,
gb,k2,r4,2,G,0.7680151054323878,0.43277394797220137,0.010195608377117018,
gb,k2,r4,2,F,0.6898193124299468,0.31410888192239317,0.013081609154706271,
gb,k2,r4,2,C,0.6911643453084273,0.33979513999612077,0.013642836691563595,
gb,k2,r4,2,E,0.7337963878910498,0.453047386669184,0.011664410214367349,
gb,k2,r4,2,D,0.7269641247398188,0.44931820761935315,0.011504975104142858,
gb,k2,r4,3,train,0.9998831164984503,0.9997662376233035,4.310429074818626e-06,
gb,k2,r4,3,G,0.2993703042842462,-0.425558628194074,0.029178041211893855,
gb,k2,r4,3,F,0.34809226288383016,-0.2980739504592147,0.02861990441285359,
gb,k2,r4,3,C,0.3310309327969776,-0.36229125829097186,0.02468180767895543,
gb,k2,r4,3,E,0.1984965550946179,-0.5420589497492707,0.03183161182044373,
gb,k2,r4,3,D,0.3745798302993758,-0.3822576783613829,0.02603682885129871,
gb,k2,r4,4,train,0.9996505574499521,0.9993011489403666,1.4284978283706485e-05,
gb,k2,r4,4,G,0.8635069485385374,0.711585428491163,0.005362445143851779,
gb,k2,r4,4,F,0.8663657795055661,0.7203438079909125,0.005499477705572022,
gb,k2,r4,4,C,0.8549019234811736,0.6856251315559589,0.005873459575335953,
gb,k2,r4,4,E,0.8613590284962096,0.6916302496255249,0.006345574715542563,
gb,k2,r4,4,D,0.8352524686240268,0.68038839403636,0.007107120651174067,
gb,k2,r4,5,train,0.9998732316503186,0.9997464782226686,5.3072501660324226e-06,
gb,k2,r4,5,G,0.503318456672488,-0.03942804227046581,0.02068657142326396,
gb,k2,r4,5,F,0.46485424643442286,-0.04218409639095699,0.023043183954549597,
gb,k2,r4,5,C,0.5425997769213711,-0.1761701597940699,0.018355154445618478,
gb,k2,r4,5,E,0.5174780948795465,-0.43928803224235,0.02460120936091512,
gb,k2,r4,5,D,0.4490250629735235,-0.18265495386466224,0.024306487309651573,
gb,k3,r5,0,train,0.9999970009500336,0.9999940012418788,1.24385498057581e-07,
gb,k3,r5,0,G,0.38266283722032657,-0.2790010459884036,0.02475977045580296,
gb,k3,r5,0,F,0.33855198881715465,-0.341423104217381,0.027069998229966467,
gb,k3,r5,0,C,0.421116699464788,-0.18639387022071863,0.023456689774242888,
gb,k3,r5,0,E,0.36241760238505594,-0.29385295945783385,0.026085983087047484,
gb,k3,r5,0,D,0.3451899697306181,-0.3829840642856388,0.02593019245934714,
gb,k3,r5,1,train,0.999996990504781,0.9999939806459837,1.1787420307920631e-07,
gb,k3,r5,1,G,0.1662203884142187,-0.6918918828589393,0.032221810877428016,
gb,k3,r5,1,F,0.1378608192929655,-0.732076832069877,0.03375188332465018,
gb,k3,r5,1,C,0.17227994572855837,-0.6957175232616188,0.03167813367105697,
gb,k3,r5,1,E,0.15600985815561458,-0.6184878036065953,0.034590057186598286,
gb,k3,r5,1,D,0.13598709770868844,-0.6821977806396642,0.03487166458235734,
gb,k3,r5,2,train,0.999991640390084,0.9999832534145521,3.399674312171071e-07,
gb,k3,r5,2,G,0.6574955465082457,0.30564612626265397,0.01390723402935364,
gb,k3,r5,2,F,0.6768548349327547,0.33872330402008655,0.012868908901326923,
gb,k3,r5,2,C,0.672684372822544,0.34594683212212773,0.013452067613719774,
gb,k3,r5,2,E,0.6840636776500733,0.3509257106571625,0.012603506684867535,
gb,k3,r5,2,D,0.6771513243268559,0.3313046753710136,0.012706932835184575,
gb,k3,r5,3,train,0.9999924154474802,0.9999848114758062,2.973441481653065e-07,
gb,k3,r5,3,G,0.5047906783875511,0.03258537023292429,0.019950601067518885,
gb,k3,r5,3,F,0.5313799304629562,0.05500366105929366,0.01865238465983445,
gb,k3,r5,3,C,0.49144816839375555,-0.03371112758521111,0.020025433101689295,
gb,k3,r5,3,E,0.5257323673365929,0.033972705666564185,0.018284268278765746,
gb,k3,r5,3,D,0.5520804577215089,0.12451281827579441,0.017963164687326418,
gb,k3,r5,4,train,0.9999962087329684,0.9999924172085174,1.5019576421636098e-07,
gb,k3,r5,4,G,0.1648399212994367,-0.7265649395723435,0.03538333177154367,
gb,k3,r5,4,F,0.193360830092836,-0.685350799066373,0.03212787720131131,
gb,k3,r5,4,C,0.21267839205267342,-0.6065702005237323,0.03188291613815784,
gb,k3,r5,4,E,0.19816655686806697,-0.6733602709339159,0.032795069346098105,
gb,k3,r5,4,D,0.19249389754765733,-0.6871366207420226,0.03236169583427117,
gb,k3,r5,5,train,0.9999970384262338,0.9999940765328461,1.1462116660621235e-07,
gb,k3,r5,5,G,0.2920161548669793,-0.4305439160496054,0.027975843944069878,
gb,k3,r5,5,F,0.21910694953462417,-0.5340778164219113,0.03077975100103514,
gb,k3,r5,5,C,0.25458664518400215,-0.49598048252445115,0.028871391588561817,
gb,k3,r5,5,E,0.22482827568726055,-0.5411557518048453,0.030702685321063777,
gb,k3,r5,5,D,0.19182024013316798,-0.5890672101256198,0.03191482735743009,
gb,k3,r4,0,train,0.9999957554906223,0.9999915070751775,1.6330526699809236e-07,
gb,k3,r4,0,G,0.3662176449806098,-0.20844330376953013,0.02580352544914988,
gb,k3,r4,0,F,0.3898406786364855,-0.25579752015865065,0.023333332970488226,
gb,k3,r4,0,C,0.36257256625182377,-0.2598262859773257,0.024882255274372274,
gb,k3,r4,0,E,0.3218374737130136,-0.3454379475091822,0.026290589454164688,
gb,k3,r4,0,D,0.29948427961839463,-0.3718962413173599,0.02777867259572835,
gb,k3,r4,1,train,0.9999914177066618,0.9999828005227647,3.3707344610603295e-07,
gb,k3,r4,1,G,0.6833159278423406,0.3658338550083463,0.01255810907512222,
gb,k3,r4,1,F,0.6775960621087742,0.36022787013416524,0.013120254795836147,
gb,k3,r4,1,C,0.7103987309778977,0.40916325746136206,0.011198966139067085,
gb,k3,r4,1,E,0.6739805995500618,0.3546099579767684,0.012911259474807368,
gb,k3,r4,1,D,0.6512965605328739,0.3029633101329039,0.01384648470350957,
gb,k3,r4,2,train,0.9999967012481962,0.9999934021043436,1.306406554345439e-07,
gb,k3,r4,2,G,0.1762788721373899,-0.6436243741587249,0.032992471132787374,
gb,k3,r4,2,F,0.18706348192963443,-0.662218326901227,0.03247812406927711,
gb,k3,r4,2,C,0.11998047887163446,-0.7836237842763691,0.034553359771241327,
gb,k3,r4,2,E,0.1772016113308048,-0.6191076961890007,0.03327131115398147,
gb,k3,r4,2,D,0.19278009198993817,-0.6455705767081625,0.031747106840567245,
gb,k3,r4,3,train,0.9999949202767423,0.999989834749145,2.0014634157445935e-07,
gb,k3,r4,3,G,0.5280738168384163,0.0406830451100334,0.018546081520695236,
gb,k3,r4,3,F,0.49207051372404426,-0.04022375503319764,0.01994029764643257,
gb,k3,r4,3,C,0.4590266136104277,-0.04537339641922422,0.022237144287729896,
gb,k3,r4,3,E,0.4918647546661462,-0.026046946302853202,0.019819863670738413,
gb,k3,r4,3,D,0.4445530440375823,-0.11111526779321301,0.022145950913162064,
gb,k3,r4,4,train,0.9999941702681988,0.9999883366028796,2.2629757921289047e-07,
gb,k3,r4,4,G,0.3547177965021916,-0.30533257383364654,0.024774486768566657,
gb,k3,r4,4,F,0.31618479950837397,-0.34647107221569806,0.026959890258323113,
gb,k3,r4,4,C,0.33993846006656936,-0.3415046663007031,0.02576448610730724,
gb,k3,r4,4,E,0.30226065025695825,-0.3619847356249106,0.028249290913441923,
gb,k3,r4,4,D,0.34975497197861194,-0.2888121014872891,0.02600317397388254,
gb,k3,r4,5,train,0.9999977773757888,0.9999955547018923,9.153010911989164e-08,
gb,k3,r4,5,G,0.08949072754263247,-0.9006223942826461,0.0360568741938139,
gb,k3,r4,5,F,0.015056123305089479,-1.0529488282962234,0.03934938201154412,
gb,k3,r4,5,C,-0.034573127669548086,-1.1257081215278122,0.04150052317138316,
gb,k3,r4,5,E,-0.0018351726946179876,-1.0267634584469514,0.04098792584260635,
gb,k3,r4,5,D,-0.046179002379490186,-1.126361830768452,0.0425786189637247,
gb,k4,r5,0,train,0.9999999974648478,0.9999999947356069,1.0667439746861889e-10,
gb,k4,r5,0,G,0.15313729247943808,-0.6808683861714506,0.03476700315995807,
gb,k4,r5,0,F,0.16463595222424035,-0.6465822147068987,0.03448521854372475,
gb,k4,r5,0,C,0.1587850102139019,-0.6774384646127329,0.034589498973963045,
gb,k4,r5,0,E,0.15505559532322094,-0.6720011953028253,0.034788044361618545,
gb,k4,r5,0,D,0.16915201102179,-0.6143920247123937,0.034747476646910434,
gb,k4,r5,1,train,0.9999999973938534,0.9999999946051279,1.1135228274124903e-10,
gb,k4,r5,1,G,0.17194055523193774,-0.6506992955883169,0.03479269556900554,
gb,k4,r5,1,F,0.18128353351513354,-0.660230873822744,0.03347676767542869,
gb,k4,r5,1,C,0.17817265970587498,-0.6387862471360506,0.03428130474808565,
gb,k4,r5,1,E,0.1741329403044547,-0.6361694353585725,0.03458147187500101,
gb,k4,r5,1,D,0.17673633090533553,-0.6412675703351967,0.03427738465328523,
gb,k4,r5,2,train,0.9999999993159894,0.9999999986316458,2.8311634305564286e-11,
gb,k4,r5,2,G,0.00707020660200966,-0.9674162974902623,0.0414799018335802,
gb,k4,r5,2,F,-0.014212861507628105,-1.0116713823404595,0.04232113343950386,
gb,k4,r5,2,C,-9.62832060555207e-05,-1.0186640781095564,0.041017662338777815,
gb,k4,r5,2,E,-0.010046014474351116,-1.0124563598648133,0.04213608292134425,
gb,k4,r5,2,D,0.022195234333810872,-0.950032814109069,0.0405791682120963,
gb,k4,r5,3,train,0.9999999962540883,0.999999991951961,1.7254809175395849e-10,
gb,k4,r5,3,G,0.3104300725443462,-0.3950192877810881,0.02923688627625218,
gb,k4,r5,3,F,0.3642747836853647,-0.28297794338494575,0.027028659173971317,
gb,k4,r5,3,C,0.31521578126606087,-0.4015626911129575,0.028713459066408185,
gb,k4,r5,3,E,0.33084917150002013,-0.366443049867222,0.028212093402163508,
gb,k4,r5,3,D,0.314966724866252,-0.4081439584543285,0.028616536852611237,
gb,k4,r5,4,train,0.9999999973777407,0.9999999945507713,1.1336030905415621e-10,
gb,k4,r5,4,G,0.16525092224864574,-0.6745215387587753,0.03463312386035384,
gb,k4,r5,4,F,0.18890993016110397,-0.6303163306682578,0.033580384355852796,
gb,k4,r5,4,C,0.15946865051111792,-0.6712846309439144,0.035177141941025426,
gb,k4,r5,4,E,0.15971382271308351,-0.6833073928588616,0.034903255572194536,
gb,k4,r5,4,D,0.16961399957770357,-0.6503812959162101,0.03478927309282921,
gb,k4,r5,5,train,0.9999999974452525,0.9999999947071365,1.1125041974812372e-10,
gb,k4,r5,5,G,0.15478196706558026,-0.7370587512463873,0.0346088137397496,
gb,k4,r5,5,F,0.15862627188263373,-0.6808267176784144,0.03541908958527998,
gb,k4,r5,5,C,0.16374085626676324,-0.6870827159152884,0.03485752712586703,
gb,k4,r5,5,E,0.1463804664958589,-0.6897497982822649,0.03626197640408454,
gb,k4,r5,5,D,0.1851272141277117,-0.6384297453571806,0.03408521876517055,
gb,k4,r4,0,train,0.9999999974793907,0.9999999947715229,9.703204622537675e-11,
gb,k4,r4,0,G,0.19900666187025795,-0.5867952307703537,0.03009719677067891,
gb,k4,r4,0,F,0.15190982770977451,-0.701795396949052,0.03139407334165154,
gb,k4,r4,0,C,0.18285619493831126,-0.6510905603276411,0.030105046421098666,
gb,k4,r4,0,E,0.1645070727737452,-0.6636077402297054,0.03116602104740703,
gb,k4,r4,0,D,0.15807426267169664,-0.6762173736117223,0.03167854227330577,
gb,k4,r4,1,train,0.9999999958427045,0.9999999909843169,1.7540788107230965e-10,
gb,k4,r4,1,G,0.35713749328489625,-0.33372017301253765,0.024161411749607047,
gb,k4,r4,1,F,0.3261318523907939,-0.36419761504386083,0.02601744843238201,
gb,k4,r4,1,C,0.31344155772397275,-0.42074375459982827,0.02592540815870302,
gb,k4,r4,1,E,0.3057764422683745,-0.4131316481244476,0.02664820923148133,
gb,k4,r4,1,D,0.3092891712078819,-0.4315559970795295,0.02602067827843734,
gb,k4,r4,2,train,0.9999999993515032,0.9999999987027752,2.4608104680800796e-11,
gb,k4,r4,2,G,0.012477758331058004,-0.9982040852910663,0.037121372531920965,
gb,k4,r4,2,F,0.028347314064953028,-0.9942486622779314,0.0365013577910968,
gb,k4,r4,2,C,-0.016198902442877,-1.0651218591104037,0.038009559087239825,
gb,k4,r4,2,E,0.005331547916215924,-0.9805971032927219,0.03797542152860284,
gb,k4,r4,2,D,0.0075491456354837005,-1.0171141923226545,0.03706781569453228,
gb,k4,r4,3,train,0.9999999994054097,0.9999999988105992,2.2664357152590748e-11,
gb,k4,r4,3,G,0.006938556659479844,-1.0116049895077972,0.03737541305906946,
gb,k4,r4,3,F,-0.007182881676620208,-1.0363787853252115,0.038032077820647166,
gb,k4,r4,3,C,0.005985195516817048,-1.0320971600276265,0.037081664661806533,
gb,k4,r4,3,E,0.02793021414217927,-0.984074398800783,0.03632014561674386,
gb,k4,r4,3,D,-0.029267651190537477,-1.0590070944806147,0.039272275321231065,
gb,k4,r4,4,train,0.9999999954117136,0.999999990017898,1.8115516612299192e-10,
gb,k4,r4,4,G,0.32286346732903,-0.3454815802989908,0.02473832146226245,
gb,k4,r4,4,F,0.3402874159187372,-0.2894090286068387,0.02452390208802236,
gb,k4,r4,4,C,0.32211933225761935,-0.3390009212554437,0.024960043111910288,
gb,k4,r4,4,E,0.31927746503122784,-0.34276261256417695,0.02506595189707671,
gb,k4,r4,4,D,0.33079483640610075,-0.30528496860307963,0.02492891012492195,
gb,k4,r4,5,train,0.9999999976503706,0.9999999951343163,9.182377526434634e-11,
gb,k4,r4,5,G,0.18057247505844423,-0.6342430829454104,0.03101739511393699,
gb,k4,r4,5,F,0.1440703698521083,-0.6772082145445071,0.033019044546659965,
gb,k4,r4,5,C,0.18656564273220985,-0.6315429122141867,0.03061336927671524,
gb,k4,r4,5,E,0.13889031633804075,-0.7718187220297974,0.031684430341876534,
gb,k4,r4,5,D,0.1759998786220235,-0.7008356508127616,0.030180896101129482,
gb,k5,r5,0,train,0.03501932691776996,0.0006529667276604645,0.02116948119591248,
gb,k5,r5,0,G,-0.004846917741183376,-0.00023897199843925243,0.02039379154573063,
gb,k5,r5,0,F,-0.011921526489321795,-0.00041364530871756955,0.021143220147661092,
gb,k5,r5,0,C,-0.0034994772922160803,-0.0002359608622686249,0.020580503800044867,
gb,k5,r5,0,E,0.020588075518219298,0.00033543692246995604,0.020747682007619176,
gb,k5,r5,0,D,-0.04281149131001486,-0.0010766284047287744,0.02101906875576178,
gb,k5,r5,1,train,0.04777537898851536,0.001058767312010156,0.020662557446794055,
gb,k5,r5,1,G,-0.009321526923546385,-0.00040554113906976497,0.020467039000016257,
gb,k5,r5,1,F,-0.014915792749061359,-0.0008302347090880513,0.020724167046785646,
gb,k5,r5,1,C,-0.004682345874311473,-0.0005874404686894152,0.021198893119524238,
gb,k5,r5,1,E,-0.009429058185891086,-0.0005301125259364881,0.02064679801938175,
gb,k5,r5,1,D,-0.006690955371666404,-0.0003950548343494287,0.021355003724446344,
gb,k5,r5,2,train,0.04719914983174185,0.0013466257511252078,0.020887755205320352,
gb,k5,r5,2,G,-0.015555866625531767,-0.0010855619589951182,0.02109512620716159,
gb,k5,r5,2,F,0.014847938618103086,-0.00016937171505837512,0.020729869476929716,
gb,k5,r5,2,C,-0.0018043212175454263,-0.0003798853961414217,0.02069444336417235,
gb,k5,r5,2,E,-0.003356253090915959,-0.0005260436564145099,0.0209348497255565,
gb,k5,r5,2,D,-0.01823818791849202,-0.0010159766263395653,0.02071805113289952,
gb,k5,r5,3,train,0.0544511466225449,0.0015343085286976255,0.02100546240945651,
gb,k5,r5,3,G,-0.0089997800877505,-0.0011683522688390457,0.02058819362617739,
gb,k5,r5,3,F,-0.012262671962970944,-0.00122857123127873,0.020795464597640166,
gb,k5,r5,3,C,0.009716099987203127,2.962731464772883e-05,0.020775227513193835,
gb,k5,r5,3,E,0.0007498236937643976,-0.00025396300201641075,0.020885829386533498,
gb,k5,r5,3,D,-0.00334794124910069,-0.0007799985940495358,0.02100775595413525,
gb,k5,r5,4,train,0.05581761573393609,0.0014211183824383022,0.02101169212785819,
gb,k5,r5,4,G,-0.014122113990961565,-0.000682281463057155,0.021243820099301217,
gb,k5,r5,4,F,-0.004522286666847173,-0.0003693264051307654,0.021093228060908683,
gb,k5,r5,4,C,0.00039395343831947083,-0.00021076151284415978,0.020408046280704917,
gb,k5,r5,4,E,0.01647262644542058,0.0002509958418334124,0.020678668669766698,
gb,k5,r5,4,D,-0.005561154303151227,-0.00046312395241265847,0.02059630706171556,
gb,k5,r5,5,train,0.05356933161038356,0.0015834712717915922,0.020449912959760938,
gb,k5,r5,5,G,-0.016589974669484184,-0.0009649662715189855,0.02118562322819708,
gb,k5,r5,5,F,0.006499359192678578,-0.00031915967833962,0.02049722312164373,
gb,k5,r5,5,C,0.001661231849235759,-0.0005147200575987831,0.021084829493631108,
gb,k5,r5,5,E,-0.01377828922923397,-0.0007997052957484652,0.020562658188573512,
gb,k5,r5,5,D,-0.00038596054413031836,-0.0006022301720056689,0.02127211438206313,
gb,k5,r4,0,train,0.04603922119753007,0.0013389267326762155,0.01983870813650254,
gb,k5,r4,0,G,0.00605484598116855,-0.00011440358555914187,0.020149349044530578,
gb,k5,r4,0,F,0.003148065096162552,-0.0002393465551804308,0.020435073838778215,
gb,k5,r4,0,C,-0.012651678682709751,-0.0008604043722166832,0.019886929258809534,
gb,k5,r4,0,E,-0.022225737484296307,-0.0011177625215115228,0.020352925074182623,
gb,k5,r4,0,D,-0.01472804124830785,-0.000860620602806561,0.020114951430492068,
gb,k5,r4,1,train,0.03524872064465277,0.0005707650451405311,0.019753062900228317,
gb,k5,r4,1,G,-0.011973356156884166,-0.00035363221831796743,0.020310418928710317,
gb,k5,r4,1,F,-0.008933970518698719,-0.0009596371588236341,0.02008684182725696,
gb,k5,r4,1,C,0.001205676288345692,-7.988977095019223e-05,0.0201597353884012,
gb,k5,r4,1,E,0.0027825411171352003,-3.467228123832378e-05,0.020340116224459796,
gb,k5,r4,1,D,-0.005731947352292624,-0.00028896275850143205,0.020098327532410656,
gb,k5,r4,2,train,0.05376138960985718,0.0018191029228638023,0.020147844619585385,
gb,k5,r4,2,G,0.005438521062613048,-0.0006416008571541454,0.0199851722973194,
gb,k5,r4,2,F,0.012824285295802693,7.708097564096406e-05,0.020256534979999064,
gb,k5,r4,2,C,-0.013142780765219983,-0.001089323026819189,0.020412569662353955,
gb,k5,r4,2,E,-0.004269185918647982,-0.0007786399450488979,0.019859217255332583,
gb,k5,r4,2,D,-0.026996091222080798,-0.0016611448293080144,0.020111803323470373,
gb,k5,r4,3,train,0.04115535344423055,0.0011466122068596318,0.01993073592272775,
gb,k5,r4,3,G,-0.005143099690460007,-0.0007377585483041571,0.019686287212150648,
gb,k5,r4,3,F,0.012443866677830217,9.550480283793128e-05,0.0203801770318437,
gb,k5,r4,3,C,0.011358683249103385,7.869622082101735e-06,0.02058992603416571,
gb,k5,r4,3,E,-0.006243087376687637,-0.0005830915430413697,0.02005305318634919,
gb,k5,r4,3,D,-0.0019665782818920835,-0.0008009798054344763,0.020108461525459333,
gb,k5,r4,4,train,0.02999854261150385,0.0005795219045749977,0.01974591087025975,
gb,k5,r4,4,G,-0.010141095825955553,-0.0006735301036429053,0.020498011527698447,
gb,k5,r4,4,F,-0.019314665298020152,-0.0008730903459843731,0.020161872529136222,
gb,k5,r4,4,C,0.00034696618530219436,-0.0001342116900220347,0.0205240245942227,
